West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",9,7,4,13,,,,1.0,,1.0,,,,,,1.0,11.0,,,3.0,1.0,,97.0
10,"Braun, Michael",11,9,8,19,,,,2.0,2.0,4.0,3.0,1.0,,,,6.0,12.0,,,,,,91.0
26,"Butler, Sam",8,7,7,15,,,,1.0,,4.0,1.0,2.0,1.0,1.0,,5.0,11.0,,,2.0,2.0,,76.0
17,"Chick, Daniel",3,5,3,6,,,,,3.0,,,,,,,1.0,5.0,1.0,,9.0,,,100.0
9,"Cousins, Ben",13,5,7,20,,,,2.0,3.0,3.0,1.0,3.0,,1.0,,5.0,15.0,,,,2.0,2.0,87.0
20,"Cox, Dean",11,8,9,20,2,,18.0,,1.0,2.0,1.0,2.0,3.0,2.0,,10.0,12.0,,1.0,2.0,1.0,,72.0
32,"Embley, Andrew",11,5,1,12,1,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,1.0,10.0,,1.0,1.0,2.0,,94.0
7,"Fletcher, Chad",15,7,11,26,1,1.0,,4.0,4.0,4.0,6.0,3.0,,,,8.0,17.0,,,2.0,3.0,1.0,100.0
23,"Glass, Darren",8,2,3,11,,,,2.0,1.0,1.0,,,,,,3.0,6.0,1.0,,1.0,,1.0,81.0
48,"Graham, Jaymie",3,2,1,4,2,,,,,1.0,,1.0,1.0,1.0,,4.0,,2.0,2.0,,,,55.0
29,"Hansen, Ashley",11,5,4,15,3,1.0,,1.0,,2.0,,2.0,3.0,2.0,,8.0,7.0,,1.0,1.0,,,82.0
39,"Hunter, Adam",4,4,4,8,,,1.0,2.0,2.0,,1.0,2.0,1.0,2.0,,3.0,5.0,1.0,,3.0,,,73.0
38,"Jones, Brett",8,4,4,12,,,,1.0,2.0,1.0,1.0,4.0,,1.0,,5.0,7.0,,,2.0,,,61.0
3,"Judd, Chris",22,2,9,31,1,,,1.0,2.0,9.0,10.0,2.0,1.0,1.0,2.0,14.0,16.0,,,1.0,3.0,,100.0
4,"Kerr, Daniel",14,6,6,20,,1.0,,1.0,,4.0,1.0,,1.0,,3.0,8.0,12.0,,,1.0,1.0,,97.0
21,"Lynch, Quinten",9,3,1,10,2,,1.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,,4.0,7.0,1.0,1.0,3.0,,,82.0
33,"Matera, Phillip",1,1,1,2,,,,,,,,,,,,,2.0,,1.0,,,,53.0
31,"Nicoski, Mark",9,6,4,13,,,,1.0,2.0,2.0,2.0,2.0,,1.0,,3.0,9.0,,,1.0,,1.0,78.0
28,"Sampi, Ashley",7,2,5,12,,3.0,,4.0,1.0,1.0,,4.0,1.0,,,8.0,4.0,1.0,,1.0,,1.0,86.0
37,"Selwood, Adam",13,7,2,15,,,,3.0,1.0,5.0,1.0,3.0,2.0,2.0,,3.0,12.0,,1.0,1.0,,,87.0
41,"Staker, Brent",1,,1,2,,,,,,,,2.0,,2.0,,,1.0,,,1.0,,,46.0
44,"Wirrpanda, David",13,3,2,15,,,,2.0,4.0,2.0,1.0,2.0,,2.0,,7.0,7.0,,,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,100,97,301,12,16.0,20.0,31.0,31.0,50.0,31.0,41.0,17.0,22.0,5.0,107.0,188.0,7.0,8.0,36.0,15.0,6.0,
Opposition,Opposition,196,107,94,290,12,8.0,23.0,39.0,38.0,45.0,22.0,45.0,22.0,17.0,1.0,101.0,189.0,11.0,13.0,38.0,14.0,7.0,
