Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 103d,252 (137-2-113 54.76%),330 (1.31),60 (13-0-47 21.67%),68 (1.13)
31,"Allen, Jackson",20y 133d,4 (1-0-3 25.00%),,←,
11,"Bennell, Harley",20y 327d,50 (10-0-40 20.00%),56 (1.12),←,
40,"Boston, Andrew",19y 155d,7 (1-0-6 14.29%),3 (0.43),←,
3,"Brennan, Jared",29y 28d,172 (65-3-104 38.66%),101 (0.59),53 (10-0-43 18.87%),26 (0.49)
36,"Broughton, Greg",26y 330d,85 (35-0-50 41.18%),17 (0.20),17 (6-0-11 35.29%),2 (0.12)
23,"Dixon, Charlie",22y 336d,34 (9-0-25 26.47%),28 (0.82),←,
13,"Gillbee, Jacob",20y 346d,5 (1-0-4 20.00%),2 (0.40),←,
15,"Gorringe, Daniel",21y 84d,17 (3-0-14 17.65%),5 (0.29),←,
33,"Hall, Aaron",22y 289d,29 (9-0-20 31.03%),31 (1.07),←,
7,"Hunt, Karmichael",26y 281d,42 (5-0-37 11.90%),5 (0.12),←,
17,"May, Steven",21y 227d,34 (8-0-26 23.53%),15 (0.44),←,
18,"McKenzie, Trent",21y 144d,56 (12-0-44 21.43%),19 (0.34),←,
29,"Murphy, Tom",27y 159d,111 (60-1-50 54.50%),5 (0.05),16 (5-0-11 31.25%),
1,"OMeara, Jaeger",19y 183d,21 (7-0-14 33.33%),16 (0.76),←,
41,"Osborne, Leigh",23y 165d,1 (0-0-1 0.00%),,←,
10,"Prestia, Dion",20y 317d,50 (9-0-41 18.00%),11 (0.22),←,
35,"Rischitelli, Michael",27y 229d,156 (56-3-97 36.86%),67 (0.43),45 (7-0-38 15.56%),20 (0.44)
8,"Russell, Luke",21y 213d,42 (6-0-36 14.29%),17 (0.40),←,
25,"Stanley, Danny",25y 188d,57 (13-0-44 22.81%),28 (0.49),52 (12-0-40 23.08%),28 (0.54)
39,"Sumner, Timmy",18y 320d,10 (2-0-8 20.00%),6 (0.60),←,
16,"Thompson, Rory",22y 166d,33 (8-0-25 24.24%),7 (0.21),←,
Totals,Totals,23y 82d,1268 (457-9-802 36.04%),769 (0.61),,
C,"McKenna, Guy",44y 106d,65 (13-0-52 20.00%),,←,
