Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
30,"Caddy, Nate",18y 316d,1 (1-0-0 100.00%),,←,
6,"Caldwell, Jye",23y 240d,66 (28-1-37 43.18%),20 (0.30),55 (25-1-29 46.36%),19 (0.35)
13,"Cox, Nik",22y 131d,43 (19-1-23 45.35%),11 (0.26),←,
33,"Davey, Alwyn",20y 89d,18 (11-1-6 63.89%),9 (0.50),←,
22,"Durham, Sam",22y 321d,59 (29-1-29 50.00%),14 (0.24),←,
17,"Goldstein, Todd",35y 329d,326 (138-3-185 42.79%),159 (0.49),11 (8-1-2 77.27%),2 (0.18)
11,"Gresham, Jade",26y 275d,147 (72-2-73 49.66%),146 (0.99),11 (8-1-2 77.27%),10 (0.91)
35,"Guelfi, Matt",26y 285d,101 (51-1-49 50.99%),53 (0.52),←,
21,"Heppell, Dyson",32y 11d,246 (118-3-125 48.58%),67 (0.27),←,
19,"Hind, Nick",29y 280d,89 (40-1-48 45.51%),29 (0.33),68 (31-1-36 46.32%),12 (0.18)
29,"Kelly, Jake",29y 125d,158 (71-2-85 45.57%),3 (0.02),48 (21-1-26 44.79%),2 (0.04)
4,"Langford, Kyle",27y 176d,141 (62-2-77 44.68%),156 (1.11),←,
15,"Laverde, Jayden",28y 43d,120 (55-1-64 46.25%),38 (0.32),←,
37,"Martin, Nic",23y 52d,55 (26-1-28 48.18%),39 (0.71),←,
1,"McGrath, Andrew",25y 358d,145 (71-2-72 49.66%),20 (0.14),←,
32,"McKay, Ben",26y 153d,82 (16-2-64 20.73%),1 (0.01),11 (8-1-2 77.27%),
7,"Merrett, Zach",28y 235d,217 (96-3-118 44.93%),72 (0.33),←,
16,"Perkins, Archie",22y 60d,70 (32-0-38 45.71%),48 (0.69),←,
27,"Redman, Mason",26y 273d,113 (54-2-57 48.67%),19 (0.17),←,
14,"Ridley, Jordan",25y 218d,86 (37-1-48 43.60%),2 (0.02),←,
25,"Stringer, Jake",30y 30d,200 (101-1-98 50.75%),348 (1.74),111 (53-1-57 48.20%),188 (1.69)
5,"Tsatas, Elijah",19y 220d,9 (6-0-3 66.67%),2 (0.22),←,
20,"Wright, Peter",27y 260d,126 (39-1-86 31.35%),198 (1.57),60 (26-1-33 44.17%),113 (1.88)
Totals,Totals,26y 36d,2618 (1173-32-1413 44.81%),1454 (0.56),,
C,"Scott, Brad",48y 22d,245 (125-1-119 51.22%),,34 (19-1-14 57.35%),
