Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",27y 225d,209 (116-0-93 55.50%),192 (0.92),←,
31,"Dale, Bailey",26y 350d,124 (68-0-56 54.84%),77 (0.62),←,
35,"Daniel, Caleb",27y,169 (93-0-76 55.03%),45 (0.27),←,
15,"Duryea, Taylor",32y 74d,186 (124-1-61 66.94%),25 (0.13),68 (42-0-26 61.76%),4 (0.06)
44,"English, Tim",25y 331d,101 (56-0-45 55.45%),56 (0.55),←,
43,"Gardner, Ryan",26y 36d,50 (30-0-20 60.00%),3 (0.06),←,
42,"Keath, Alex",31y 168d,98 (58-1-39 59.69%),5 (0.05),68 (42-0-26 61.76%),4 (0.06)
21,"Liberatore, Tom",31y 52d,210 (103-0-107 49.05%),79 (0.38),←,
7,"Lobb, Rory",30y 148d,155 (85-2-68 55.48%),157 (1.01),15 (9-0-6 60.00%),14 (0.93)
11,"Macrae, Jack",28y 338d,224 (120-0-104 53.57%),54 (0.24),←,
30,"McNeil, Lachlan",22y 148d,39 (27-0-12 69.23%),19 (0.49),←,
33,"Naughton, Aaron",23y 219d,116 (65-0-51 56.03%),179 (1.54),←,
18,"ODonnell, James",20y 310d,7 (3-0-4 42.86%),1 (0.14),←,
25,"Poulter, Caleb",20y 268d,14 (4-0-10 28.57%),3 (0.21),2 (1-0-1 50.00%),1 (0.50)
20,"Richards, Ed",24y 4d,98 (51-0-47 52.04%),25 (0.26),←,
28,"Scott, Anthony",28y 129d,51 (32-0-19 62.75%),26 (0.51),←,
6,"Smith, Bailey",22y 212d,98 (57-0-41 58.16%),43 (0.44),←,
1,"Treloar, Adam",30y 120d,224 (101-1-122 45.31%),131 (0.58),51 (31-0-20 60.78%),34 (0.67)
2,"Ugle-Hagan, Jamarra",21y 94d,38 (20-0-18 52.63%),47 (1.24),←,
23,"Vandermeer, Laitham",24y 154d,37 (20-0-17 54.05%),19 (0.51),←,
3,"Weightman, Cody",22y 173d,52 (29-0-23 55.77%),90 (1.73),←,
14,"West, Rhylee",22y 360d,30 (18-0-12 60.00%),15 (0.50),←,
34,"Williams, Bailey",25y 270d,120 (65-0-55 54.17%),28 (0.23),←,
Totals,Totals,25y 357d,2450 (1345-5-1100 54.90%),1319 (0.54),,
C,"Beveridge, Luke",52y 318d,199 (113-0-86 56.78%),,←,
