Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 210d,201 (112-0-89 55.72%),24 (0.12),←,
44,"Bock, Nathan",25y 106d,77 (43-0-34 55.84%),53 (0.69),←,
24,"Burton, Brett",30y 61d,163 (89-0-74 54.60%),238 (1.46),←,
11,"Doughty, Michael",28y 334d,133 (82-0-51 61.65%),32 (0.24),←,
26,"Douglas, Richard",21y 149d,29 (16-0-13 55.17%),21 (0.72),←,
9,"Edwards, Tyson",31y 333d,280 (153-0-127 54.64%),174 (0.62),←,
1,"Gill, Nick",25y 314d,9 (4-0-5 44.44%),10 (1.11),←,
36,"Goodwin, Simon",31y 191d,229 (131-0-98 57.21%),146 (0.64),←,
18,"Johncock, Graham",25y 257d,140 (80-0-60 57.14%),85 (0.61),←,
21,"Knights, Chris",21y 283d,43 (26-0-17 60.47%),8 (0.19),←,
20,"Maric, Ivan",22y 182d,21 (12-0-9 57.14%),11 (0.52),←,
3,"Massie, Kris",28y 35d,123 (72-0-51 58.54%),22 (0.18),80 (46-0-34 57.50%),10 (0.13)
40,"Porplyzia, Jason",23y 220d,40 (25-0-15 62.50%),49 (1.23),←,
33,"Reilly, Brent",24y 235d,91 (54-0-37 59.34%),39 (0.43),←,
25,"Rutten, Ben",25y 37d,93 (59-0-34 63.44%),5 (0.05),←,
12,"Shirley, Robert",28y 25d,131 (74-0-57 56.49%),25 (0.19),←,
27,"Stevens, Scott",26y 171d,93 (46-1-46 50.00%),54 (0.58),68 (36-0-32 52.94%),37 (0.54)
15,"Symes, Brad",23y 119d,27 (12-0-15 44.44%),3 (0.11),7 (4-0-3 57.14%),1 (0.14)
5,"Thompson, Scott",25y 112d,123 (72-0-51 58.54%),92 (0.75),84 (54-0-30 64.29%),75 (0.89)
4,"Tippett, Kurt",21y 57d,14 (8-0-6 57.14%),14 (1.00),←,
7,"van Berlo, Nathan",22y 28d,67 (41-0-26 61.19%),17 (0.25),←,
17,"Vince, Bernie",22y 276d,24 (16-0-8 66.67%),14 (0.58),←,
Totals,Totals,25y 286d,2151 (1227-1-923 57.04%),1136 (0.53),,
C,"Craig, Neil",52y 175d,95 (59-0-36 62.11%),,←,
