Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",29y 240d,97 (54-3-40 57.22%),62 (0.64),96 (54-3-39 57.81%),62 (0.65)
25,"Crisp, Jack",31y 164d,251 (135-4-112 54.58%),87 (0.35),233 (128-4-101 55.79%),77 (0.33)
7,"Daicos, Josh",26y 109d,128 (74-3-51 58.98%),64 (0.50),←,
35,"Daicos, Nick",22y 71d,72 (48-2-22 68.06%),47 (0.65),←,
5,"Elliott, Jamie",32y 206d,196 (119-3-74 61.48%),291 (1.48),←,
23,"Hill, Bobby",25y 34d,90 (51-3-36 58.33%),100 (1.11),49 (34-2-13 71.43%),66 (1.35)
9,"Houston, Dan",27y 307d,169 (108-0-61 63.91%),41 (0.24),1 (1-0-0 100.00%),
38,"Howe, Jeremy",34y 259d,254 (110-3-141 43.90%),103 (0.41),154 (88-3-63 58.12%),23 (0.15)
1,"Lipinski, Patrick",26y 241d,120 (71-2-47 60.00%),63 (0.52),64 (40-2-22 64.06%),33 (0.52)
44,"Long, Ned",22y 38d,14 (4-0-10 28.57%),3 (0.21),9 (4-0-5 44.44%),2 (0.22)
4,"Maynard, Brayden",28y 176d,211 (113-4-94 54.50%),22 (0.10),←,
31,"McCreery, Beau",23y 330d,79 (49-2-28 63.29%),52 (0.66),←,
26,"McInnes, Reef",22y 93d,22 (13-0-9 59.09%),19 (0.86),←,
11,"McStay, Daniel",29y 264d,182 (92-0-90 50.55%),169 (0.93),21 (14-0-7 66.67%),31 (1.48)
28,"Membrey, Tim",30y 293d,181 (86-2-93 48.07%),298 (1.65),2 (1-0-1 50.00%),5 (2.50)
41,"Mihocek, Brody",32y 39d,139 (82-3-54 60.07%),236 (1.70),←,
30,"Moore, Darcy",29y 49d,175 (93-4-78 54.29%),67 (0.38),←,
10,"Pendlebury, Scott",37y 67d,405 (244-5-156 60.86%),201 (0.50),←,
12,"Perryman, Harry",26y 86d,131 (69-1-61 53.05%),28 (0.21),2 (1-0-1 50.00%),
3,"Quaynor, Isaac",25y 59d,110 (63-2-45 58.18%),5 (0.05),←,
8,"Schultz, Lachie",27y 105d,112 (55-3-54 50.45%),126 (1.13),22 (12-2-8 59.09%),25 (1.14)
22,"Sidebottom, Steele",34y 72d,333 (200-6-127 60.96%),195 (0.59),←,
33,"Sullivan, Lachlan",27y 171d,11 (7-1-3 68.18%),3 (0.27),←,
Totals,Totals,28y 135d,3482 (1940-56-1486 55.72%),2282 (0.66),,
C,"McRae, Craig",51y 174d,76 (51-2-23 68.42%),,←,
