Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Cook, Myke",21y 189d,13 (4-0-9 30.77%),2 (0.15),←,
32,"Dangerfield, Patrick",21y 11d,45 (23-0-22 51.11%),52 (1.16),←,
26,"Douglas, Richard",24y 69d,81 (42-0-39 51.85%),56 (0.69),←,
45,"Henderson, Ricky",22y 217d,15 (7-0-8 46.67%),15 (1.00),←,
10,"Jaensch, Matthew",21y 210d,13 (6-0-7 46.15%),9 (0.69),←,
18,"Johncock, Graham",28y 177d,187 (105-0-82 56.15%),94 (0.50),←,
21,"Knights, Chris",24y 203d,78 (44-0-34 56.41%),57 (0.73),←,
20,"Maric, Ivan",25y 102d,74 (41-0-33 55.41%),25 (0.34),←,
36,"Martin, Brodie",22y 161d,6 (2-0-4 33.33%),1 (0.17),←,
35,"McKernan, Shaun",20y 227d,4 (2-0-2 50.00%),3 (0.75),←,
22,"Otten, Andy",21y 336d,29 (17-0-12 58.62%),1 (0.03),←,
3,"Reilly, Brent",27y 155d,138 (76-0-62 55.07%),43 (0.31),←,
25,"Rutten, Ben",27y 323d,151 (89-0-62 58.94%),6 (0.04),←,
33,"Smith, Brodie",19y 92d,3 (1-0-2 33.33%),,←,
15,"Symes, Brad",26y 40d,69 (36-0-33 52.17%),8 (0.12),49 (28-0-21 57.14%),6 (0.12)
28,"Thompson, Luke",20y 67d,1 (0-0-1 0.00%),1 (1.00),←,
5,"Thompson, Scott",28y 33d,179 (101-0-78 56.42%),122 (0.68),140 (83-0-57 59.29%),105 (0.75)
4,"Tippett, Kurt",23y 343d,67 (34-0-33 50.75%),119 (1.78),←,
7,"van Berlo, Nathan",24y 314d,119 (70-0-49 58.82%),33 (0.28),←,
17,"Vince, Bernie",25y 196d,74 (42-0-32 56.76%),41 (0.55),←,
13,"Walker, Taylor",20y 356d,35 (16-0-19 45.71%),66 (1.89),←,
47,"Wright, Matthew",21y 123d,1 (0-0-1 0.00%),,←,
Totals,Totals,23y 229d,1382 (758-0-624 54.85%),754 (0.55),,
C,"Craig, Neil",55y 95d,153 (89-0-64 58.17%),,←,
