Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",27y 227d,106 (72-1-33 68.40%),70 (0.66),←,
17,"Crozier, Hayden",21y 221d,30 (19-0-11 63.33%),23 (0.77),←,
3,"Dawson, Zac",29y 161d,142 (92-4-46 66.20%),7 (0.05),65 (46-1-18 71.54%),3 (0.05)
9,"de Boer, Matt",25y 145d,127 (74-1-52 58.66%),44 (0.35),←,
12,"Griffin, Jonathon",29y 200d,72 (40-0-32 55.56%),20 (0.28),31 (19-0-12 61.29%),13 (0.42)
32,"Hill, Stephen",25y 93d,145 (86-0-59 59.31%),94 (0.65),←,
5,"Ibbotson, Garrick",27y 140d,144 (78-1-65 54.51%),21 (0.15),←,
23,"Mayne, Chris",26y 273d,144 (88-1-55 61.46%),171 (1.19),←,
18,"McPharlin, Luke",33y 244d,253 (138-1-114 54.74%),115 (0.45),241 (130-1-110 54.15%),112 (0.46)
16,"Mundy, David",30y 13d,227 (129-1-97 57.05%),91 (0.40),←,
13,"Mzungu, Tendai",29y 155d,90 (56-1-33 62.78%),52 (0.58),←,
27,"Neale, Lachie",22y 70d,63 (42-0-21 66.67%),32 (0.51),←,
29,"Pavlich, Matthew",33y 214d,330 (164-0-166 49.70%),661 (2.00),←,
25,"Pearce, Alex",20y 54d,9 (8-0-1 88.89%),1 (0.11),←,
6,"Pearce, Danyle",29y 117d,220 (108-2-110 49.55%),116 (0.53),66 (49-1-16 75.00%),40 (0.61)
31,"Sandilands, Aaron",32y 239d,233 (132-0-101 56.65%),87 (0.37),←,
11,"Sheridan, Tom",21y 278d,31 (24-0-7 77.42%),12 (0.39),←,
34,"Spurr, Lee",28y 6d,76 (59-1-16 78.29%),5 (0.07),←,
8,"Suban, Nick",25y 85d,122 (72-1-49 59.43%),50 (0.41),←,
33,"Sutcliffe, Cam",23y 71d,62 (47-1-14 76.61%),14 (0.23),←,
10,"Walters, Michael",24y 207d,67 (47-1-19 70.90%),129 (1.93),←,
14,"Weller, Lachie",19y 160d,1 (1-0-0 100.00%),,←,
Totals,Totals,26y 236d,2694 (1576-17-1101 58.50%),1815 (0.67),,
C,"Lyon, Ross",48y 267d,211 (140-5-66 67.54%),,90 (64-1-25 71.67%),
