Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",29y 151d,132 (71-2-59 54.55%),237 (1.80),←,
35,"Chapman, Paul",20y 279d,26 (14-0-12 53.85%),20 (0.77),←,
14,"Clarke, David",22y 88d,76 (36-1-39 48.03%),40 (0.53),←,
11,"Corey, Joel",20y 175d,37 (18-0-19 48.65%),10 (0.27),←,
44,"Enright, Corey",20y 331d,30 (15-0-15 50.00%),8 (0.27),←,
23,"Foster, Daniel",20y 172d,17 (5-1-11 32.35%),,←,
7,"Graham, Ben",28y 282d,171 (98-1-72 57.60%),86 (0.50),←,
2,"Harley, Tom",24y 24d,74 (38-1-35 52.03%),7 (0.09),73 (37-1-35 51.37%),6 (0.08)
20,"Johnson, Steve",19y 38d,9 (5-0-4 55.56%),15 (1.67),←,
9,"Kelly, James",18y 225d,12 (8-0-4 66.67%),4 (0.33),←,
13,"Kilpatrick, Glenn",29y 347d,145 (80-1-64 55.52%),35 (0.24),119 (66-1-52 55.88%),31 (0.26)
1,"King, Steven",23y 262d,121 (60-1-60 50.00%),61 (0.50),←,
18,"Kingsley, Kent",23y 319d,47 (29-0-18 61.70%),84 (1.79),35 (18-0-17 51.43%),74 (2.11)
45,"Ling, Cameron",21y 165d,41 (22-1-18 54.88%),22 (0.54),←,
21,"Mooney, Cameron",22y 319d,44 (27-0-17 61.36%),33 (0.75),33 (17-0-16 51.52%),31 (0.94)
34,"Rahilly, James",23y 57d,65 (26-1-38 40.77%),11 (0.17),←,
15,"Riccardi, Peter",29y 237d,218 (125-2-91 57.80%),226 (1.04),←,
30,"Scarlett, Matthew",23y 67d,66 (36-0-30 54.55%),7 (0.11),←,
12,"Sholl, Brad",29y 274d,171 (93-2-76 54.97%),46 (0.27),169 (93-2-74 55.62%),46 (0.27)
46,"Slade, Will",18y 291d,1 (1-0-0 100.00%),,←,
19,"White, Mitchell",29y 136d,170 (98-2-70 58.24%),120 (0.71),19 (9-0-10 47.37%),17 (0.89)
40,"Wojcinski, David",21y 327d,34 (18-0-16 52.94%),5 (0.15),←,
Totals,Totals,23y 274d,1707 (923-16-768 54.07%),1077 (0.63),,
C,"Thompson, Mark",38y 265d,64 (32-1-31 50.78%),,←,
