Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",20y 249d,34 (27-0-7 79.41%),4 (0.12),←,
10,"Brayshaw, Angus",27y 130d,153 (85-1-67 55.88%),47 (0.31),←,
37,"Chandler, Kade",23y 126d,20 (14-0-6 70.00%),15 (0.75),←,
31,"Fritsch, Bayley",26y 164d,118 (70-1-47 59.75%),193 (1.64),←,
11,"Gawn, Max",31y 140d,188 (92-1-95 49.20%),94 (0.50),←,
6,"Grundy, Brodie",29y 34d,187 (96-2-89 51.87%),67 (0.36),10 (7-0-3 70.00%),7 (0.70)
14,"Hibberd, Michael",33y 136d,191 (98-2-91 51.83%),14 (0.07),107 (58-1-48 54.67%),3 (0.03)
12,"Hunter, Lachie",28y 157d,183 (99-0-84 54.10%),77 (0.42),10 (7-0-3 70.00%),4 (0.40)
23,"Jordon, James",22y 150d,55 (42-1-12 77.27%),17 (0.31),←,
15,"Langdon, Ed",27y 107d,142 (76-1-65 53.87%),63 (0.44),74 (51-1-22 69.59%),30 (0.41)
8,"Lever, Jake",27y 75d,145 (94-1-50 65.17%),4 (0.03),89 (56-1-32 63.48%),1 (0.01)
1,"May, Steven",31y 129d,201 (89-2-110 44.78%),23 (0.11),78 (51-1-26 66.03%),2 (0.03)
25,"McDonald, Tom",30y 243d,207 (92-1-114 44.69%),164 (0.79),←,
41,"McVee, Judd",19y 285d,10 (7-0-3 70.00%),,←,
30,"Neal-Bullen, Alex",27y 130d,138 (81-1-56 59.06%),96 (0.70),←,
13,"Oliver, Clayton",25y 301d,157 (91-1-65 58.28%),50 (0.32),←,
5,"Petracca, Christian",27y 135d,161 (91-1-69 56.83%),152 (0.94),←,
36,"Pickett, Kysaiah",21y 351d,70 (48-1-21 69.29%),104 (1.49),←,
24,"Rivers, Trent",21y 293d,62 (45-1-16 73.39%),7 (0.11),←,
3,"Salem, Christian",27y 308d,144 (72-1-71 50.35%),25 (0.17),←,
9,"Spargo, Charlie",23y 175d,90 (60-1-29 67.22%),61 (0.68),←,
2,"van Rooyen, Jacob",20y 33d,8 (6-0-2 75.00%),13 (1.63),←,
7,"Viney, Jack",29y 36d,181 (80-1-100 44.48%),52 (0.29),←,
Totals,Totals,26y 90d,2845 (1555-21-1269 54.66%),1342 (0.47),,
C,"Goodwin, Simon",46y 144d,145 (84-1-60 58.28%),,144 (84-1-59 58.68%),
