Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",5,4,3,8,,,,1.0,,,,1.0,,,,2.0,5.0,1.0,,8.0,,,93.0
4,"Bastinac, Ryan",10,1,6,16,,,,4.0,4.0,4.0,4.0,1.0,2.0,,,7.0,10.0,,,1.0,,2.0,72.0
7,"Bell, Tom",10,6,7,17,1,,,2.0,,4.0,,3.0,,1.0,,5.0,13.0,1.0,,,,,82.0
19,"Clayton, Josh",5,4,1,6,,,,2.0,,1.0,,1.0,,,,2.0,4.0,1.0,,,,,69.0
26,"Cutler, Tom",16,4,11,27,,1.0,,1.0,4.0,5.0,1.0,4.0,,1.0,,4.0,20.0,,,1.0,,,86.0
24,"Dawson, Liam",5,4,2,7,2,,,2.0,,1.0,,5.0,,1.0,,2.0,5.0,1.0,1.0,1.0,,,81.0
27,"Gardiner, Darcy",6,3,4,10,,,,3.0,3.0,,1.0,1.0,1.0,1.0,,6.0,4.0,,,5.0,,,86.0
40,"Hammelmann, Matthew",3,2,1,4,,,,3.0,1.0,,,,,,,,3.0,,,3.0,,,76.0
11,"Hanley, Pearce",9,7,7,16,1,1.0,2.0,2.0,1.0,5.0,3.0,4.0,,2.0,,5.0,14.0,,1.0,1.0,,,78.0
30,"Hipwood, Eric",5,4,5,10,,2.0,,,,1.0,,,,,,2.0,8.0,,2.0,,,1.0,89.0
1,"Keays, Ben",4,2,10,14,1,,,2.0,1.0,,1.0,3.0,,,,3.0,10.0,,1.0,,,,81.0
35,"Lester, Ryan",5,4,10,15,,,,2.0,1.0,,1.0,,,,,6.0,6.0,1.0,,4.0,,,82.0
12,"Martin, Stefan",9,6,12,21,,,36.0,,,5.0,6.0,4.0,,1.0,,10.0,10.0,1.0,1.0,2.0,,1.0,100.0
36,"Mathieson, Rhys",6,2,11,17,2,1.0,,4.0,1.0,1.0,4.0,1.0,2.0,1.0,,7.0,10.0,1.0,1.0,2.0,,,75.0
32,"Mayes, Sam",10,2,7,17,,,,1.0,7.0,1.0,,5.0,,2.0,,3.0,11.0,,,2.0,,,81.0
21,"Merrett, Daniel",5,3,2,7,1,,,2.0,2.0,1.0,,,,,,3.0,4.0,2.0,1.0,5.0,,,97.0
10,"Rich, Daniel",11,5,11,22,1,,,1.0,6.0,4.0,1.0,2.0,,1.0,,5.0,17.0,1.0,,,,,78.0
5,"Robinson, Mitch",10,5,14,24,,,,4.0,3.0,2.0,5.0,6.0,3.0,3.0,,8.0,16.0,1.0,,1.0,,,73.0
38,"Rockliff, Tom",18,3,19,37,2,,,4.0,2.0,4.0,5.0,4.0,1.0,1.0,,14.0,23.0,,,,1.0,1.0,81.0
28,"Taylor, Lewis",3,4,11,14,,,,1.0,1.0,,1.0,1.0,,,,5.0,10.0,,,,,1.0,77.0
14,"Walker, Josh",9,9,7,16,3,1.0,,2.0,1.0,3.0,,1.0,1.0,,,7.0,10.0,3.0,4.0,3.0,,1.0,84.0
15,"Zorko, Dayne",20,3,10,30,1,1.0,,4.0,4.0,12.0,4.0,8.0,,4.0,,9.0,22.0,,,1.0,1.0,3.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,87,171,355,15,13.0,38.0,47.0,42.0,54.0,37.0,55.0,10.0,19.0,,115.0,235.0,14.0,12.0,40.0,2.0,10.0,
Opposition,Opposition,227,113,159,386,25,11.0,41.0,46.0,35.0,70.0,38.0,45.0,19.0,10.0,6.0,134.0,249.0,16.0,27.0,45.0,21.0,15.0,
