North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",18,5,11,29,1,1.0,,7.0,,5.0,3.0,2.0,1.0,,,14.0,12.0,1.0,,2.0,,1.0,81.0
18,"Atley, Shaun",6,2,12,18,,,,5.0,1.0,3.0,1.0,1.0,,1.0,,6.0,12.0,,,2.0,,,90.0
3,"Bastinac, Ryan",11,5,5,16,,,,4.0,,4.0,2.0,,,,,5.0,11.0,,,1.0,,1.0,72.0
35,"Black, Aaron",7,1,5,12,3,,,3.0,,1.0,,1.0,1.0,,,10.0,2.0,,,3.0,,1.0,96.0
10,"Cunnington, Ben",17,5,13,30,,1.0,,10.0,2.0,3.0,11.0,7.0,,2.0,3.0,20.0,10.0,2.0,1.0,4.0,,,82.0
15,"Dal Santo, Nick",19,5,9,28,,,2.0,5.0,6.0,4.0,6.0,2.0,1.0,1.0,,12.0,18.0,,,5.0,,,84.0
11,"Firrito, Michael",11,1,9,20,,,,2.0,8.0,,,2.0,,,,9.0,8.0,1.0,,8.0,,,88.0
43,"Gibson, Sam",16,6,8,24,,,,5.0,4.0,3.0,1.0,2.0,1.0,,,9.0,16.0,,,2.0,,,80.0
22,"Goldstein, Todd",3,,6,9,1,,38.0,4.0,1.0,,6.0,2.0,2.0,1.0,,7.0,4.0,,,2.0,,,98.0
24,"Greenwood, Levi",11,2,10,21,,,,3.0,1.0,2.0,3.0,6.0,1.0,2.0,,12.0,8.0,,,1.0,,,88.0
17,"Grima, Nathan",18,4,2,20,,,,2.0,9.0,2.0,,3.0,1.0,,,5.0,16.0,,,10.0,,,87.0
6,"Hansen, Lachlan",10,5,5,15,,,,5.0,4.0,1.0,1.0,1.0,2.0,,,7.0,7.0,1.0,1.0,6.0,,,82.0
29,"Harvey, Brent",10,3,5,15,,1.0,,7.0,,1.0,1.0,2.0,2.0,,,5.0,8.0,,,2.0,,,84.0
5 ↑,"Jacobs, Ben",3,3,,3,,,,,,,,2.0,,2.0,,,3.0,,,1.0,,,25.0
21,"McDonald, Luke",9,5,11,20,,1.0,,2.0,2.0,2.0,,2.0,1.0,1.0,,7.0,12.0,,,6.0,,,88.0
2,"McKenzie, Brad",8,4,7,15,,,,3.0,1.0,2.0,4.0,2.0,,1.0,,6.0,9.0,,,,,,74.0
41,"Mullett, Aaron",7,,1,8,2,1.0,,2.0,,2.0,,1.0,,,,1.0,6.0,,,3.0,,,81.0
28 ↓,"Nahas, Robin",11,4,6,17,1,,,4.0,,,1.0,1.0,,,,3.0,12.0,,,,,,62.0
20,"Petrie, Drew",9,4,6,15,1,1.0,3.0,3.0,1.0,3.0,,3.0,1.0,2.0,,9.0,8.0,1.0,1.0,6.0,,1.0,97.0
12,"Thomas, Lindsay",4,,2,6,1,2.0,,3.0,1.0,3.0,,5.0,,3.0,,3.0,4.0,,,1.0,2.0,,85.0
16,"Thompson, Scott",14,7,10,24,,,,4.0,9.0,2.0,,3.0,2.0,1.0,,11.0,11.0,2.0,,7.0,1.0,,95.0
8,"Wells, Daniel",16,3,8,24,3,,4.0,4.0,2.0,5.0,6.0,3.0,2.0,,2.0,11.0,11.0,,1.0,4.0,2.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,74,151,389,13,13.0,47.0,87.0,52.0,48.0,46.0,53.0,18.0,17.0,5.0,172.0,208.0,8.0,4.0,76.0,5.0,4.0,
Opposition,Opposition,214,63,136,350,6,12.0,44.0,77.0,34.0,66.0,45.0,56.0,17.0,18.0,1.0,163.0,172.0,10.0,12.0,60.0,1.0,4.0,
