Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
25,"Beinke, Bryan",25y 274d,21 (10-0-11 47.62%),25 (1.19),←,
26,"Bickley, Mark",31y 275d,211 (101-0-110 47.87%),66 (0.31),←,
35,"Biglands, Rhett",23y 244d,23 (11-0-12 47.83%),5 (0.22),←,
44,"Bown, Stuart",22y 255d,1 (0-0-1 0.00%),,←,
24,"Burton, Brett",23y 2d,31 (10-0-21 32.26%),33 (1.06),←,
4,"Clarke, Matthew",27y 230d,144 (65-2-77 45.83%),21 (0.15),14 (3-0-11 21.43%),2 (0.14)
1,"Crowell, Andrew",23y 264d,18 (7-0-11 38.89%),10 (0.56),←,
9,"Edwards, Tyson",24y 273d,109 (52-0-57 47.71%),62 (0.57),←,
36,"Goodwin, Simon",24y 131d,78 (40-0-38 51.28%),32 (0.41),←,
34,"Hart, Ben",26y 301d,207 (100-1-106 48.55%),36 (0.17),←,
2,"Hewitt, Evan",22y 303d,36 (21-0-15 58.33%),25 (0.69),3 (1-0-2 33.33%),3 (1.00)
3,"Jarman, Darren",34y 98d,213 (119-0-94 55.87%),349 (1.64),104 (54-0-50 51.92%),227 (2.18)
40,"Ladhams, Chris",20y 197d,6 (2-0-4 33.33%),3 (0.50),←,
16,"McGregor, Ken",20y 97d,29 (10-0-19 34.48%),14 (0.48),←,
23,"McLeod, Andrew",24y 275d,129 (62-0-67 48.06%),135 (1.05),←,
32,"Ricciuto, Mark",25y 332d,177 (81-1-95 46.05%),118 (0.67),←,
10,"Robran, Matthew",30y 48d,128 (67-0-61 52.34%),109 (0.85),121 (63-0-58 52.07%),104 (0.86)
5,"Shir, Matthew",19y 236d,5 (1-0-4 20.00%),,←,
7,"Smart, Nigel",31y 350d,211 (100-1-110 47.63%),103 (0.49),←,
20,"Stenglein, Tyson",20y 294d,25 (11-0-14 44.00%),5 (0.20),←,
19,"Stevens, Mark",25y 193d,70 (38-0-32 54.29%),39 (0.56),49 (22-0-27 44.90%),19 (0.39)
17,"Welsh, Scott",22y 150d,64 (37-0-27 57.81%),85 (1.33),28 (11-0-17 39.29%),55 (1.96)
Totals,Totals,25y 53d,1936 (945-5-986 48.81%),1275 (0.66),,
C,"Ayres, Gary",40y 220d,144 (76-1-67 53.13%),,28 (11-0-17 39.29%),
