Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",25y 302d,105 (63-1-41 60.48%),167 (1.59),←,
6,"Daniher, Anthony",30y 149d,223 (119-1-103 53.59%),79 (0.35),108 (70-1-37 65.28%),17 (0.16)
7,"Daniher, Chris",27y 80d,48 (26-1-21 55.21%),14 (0.29),←,
38,"Denham, Sean",24y 51d,63 (34-1-28 54.76%),27 (0.43),19 (10-1-8 55.26%),6 (0.32)
31,"Fletcher, Dustin",18y 43d,6 (4-1-1 75.00%),,←,
29,"Grenvold, David",27y 105d,57 (38-1-18 67.54%),9 (0.16),←,
1,"Harvey, Mark",28y 8d,146 (97-1-48 66.78%),161 (1.10),←,
5,"Hird, James",20y 135d,15 (8-1-6 56.67%),30 (2.00),←,
9,"Kickett, Derek",30y 256d,77 (43-1-33 56.49%),82 (1.06),65 (38-1-26 59.23%),70 (1.08)
13,"Long, Michael",23y 261d,90 (57-0-33 63.33%),61 (0.68),←,
2,"Mercuri, Mark",19y 118d,14 (8-1-5 60.71%),14 (1.00),←,
24,"Misiti, Joe",18y 222d,13 (7-1-5 57.69%),6 (0.46),←,
10,"ODonnell, Gary",28y 38d,124 (76-1-47 61.69%),43 (0.35),←,
14,"Plain, Bradley",23y 267d,42 (29-0-13 69.05%),76 (1.81),←,
3,"Salmon, Paul",28y 150d,169 (101-1-67 60.06%),421 (2.49),←,
19,"Somerville, Peter",24y 346d,54 (32-0-22 59.26%),45 (0.83),←,
12,"Symons, Michael",21y 276d,11 (8-0-3 72.73%),9 (0.82),←,
26,"Thompson, Mark",29y 212d,159 (102-2-55 64.78%),47 (0.30),←,
4,"Wanganeen, Gavin",20y 1d,50 (26-1-23 53.00%),25 (0.50),←,
32,"Watson, Tim",31y 341d,287 (179-3-105 62.89%),314 (1.09),←,
Totals,Totals,25y 40d,1753 (1057-19-677 60.30%),1630 (0.93),,
C,"Sheedy, Kevin",45y 177d,294 (191-2-101 65.31%),,←,
