Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,6,3,12,,,1.0,3.0,1.0,1.0,,4.0,1.0,3.0,,2.0,11.0,1.0,,,1.0,,86.0
27,"Baird, John",6,6,8,14,,,,,2.0,1.0,,1.0,,1.0,,1.0,12.0,,1.0,1.0,1.0,,75.0
16,"Brown, Leigh",2,1,3,5,,,,1.0,1.0,,,4.0,,4.0,,,5.0,,,4.0,1.0,,100.0
24,"Firrito, Michael",13,8,9,22,,,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,,12.0,11.0,3.0,,2.0,1.0,1.0,95.0
6,"Grant, Shannon",7,3,3,10,,,,,1.0,2.0,1.0,3.0,1.0,,,3.0,7.0,,,,1.0,,95.0
31,"Hale, David",6,4,5,11,1,,5.0,1.0,3.0,,2.0,,4.0,,,6.0,5.0,,1.0,4.0,,,62.0
39,"Harding, Leigh",8,4,,8,1,1.0,,1.0,,3.0,,,1.0,,,3.0,5.0,1.0,1.0,1.0,,,88.0
4,"Harris, Daniel",1,1,6,7,,,,5.0,,,2.0,1.0,,,,4.0,3.0,,,1.0,,,52.0
29,"Harvey, Brent",13,5,3,16,1,,,,4.0,,1.0,3.0,1.0,1.0,,3.0,11.0,,1.0,1.0,2.0,,92.0
21,"Jones, Corey",14,5,5,19,3,2.0,,5.0,,6.0,4.0,4.0,3.0,2.0,,9.0,10.0,1.0,2.0,1.0,,,91.0
35,"Makepeace, Troy",9,3,3,12,,,,2.0,9.0,1.0,,2.0,1.0,2.0,,3.0,9.0,,,4.0,1.0,,89.0
43,"Perkins, Justin",4,1,2,6,,,,2.0,,,,1.0,2.0,1.0,,3.0,3.0,,,2.0,,,30.0
20,"Petrie, Drew",8,4,3,11,1,,16.0,2.0,,4.0,5.0,4.0,1.0,2.0,,6.0,5.0,1.0,,1.0,,,77.0
30,"Pratt, Daniel",6,6,3,9,,,1.0,2.0,3.0,,2.0,2.0,,,,1.0,8.0,,1.0,3.0,1.0,,78.0
3,"Rawlings, Brady",8,3,4,12,,1.0,,1.0,,3.0,,1.0,1.0,,,4.0,8.0,,,1.0,,1.0,100.0
26,"Rocca, Saverio",5,5,2,7,4,,2.0,,,1.0,,,,,,3.0,4.0,2.0,4.0,2.0,,,98.0
7,"Simpson, Adam",9,1,5,14,,,,,,3.0,5.0,2.0,2.0,,,7.0,6.0,1.0,,3.0,,,80.0
9,"Sinclair, Jess",12,5,16,28,,,,5.0,2.0,2.0,4.0,4.0,,1.0,,9.0,19.0,,,2.0,2.0,,91.0
23,"Thompson, Nathan",2,2,2,4,1,,2.0,,1.0,1.0,,2.0,,2.0,,3.0,1.0,1.0,1.0,3.0,,,94.0
13,"Trotter, David",,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,33.0
36,"Watt, Shannon",7,5,2,9,,,1.0,1.0,1.0,3.0,,4.0,1.0,3.0,,2.0,8.0,,,3.0,,,100.0
8,"Wells, Daniel",9,4,4,13,1,,,6.0,3.0,2.0,4.0,5.0,2.0,2.0,,4.0,8.0,,,2.0,1.0,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,158,82,91,249,13,7.0,32.0,40.0,35.0,36.0,34.0,51.0,24.0,26.0,,89.0,159.0,11.0,12.0,43.0,12.0,3.0,
Opposition,Opposition,184,91,96,280,16,12.0,34.0,32.0,26.0,50.0,32.0,43.0,26.0,23.0,6.0,100.0,176.0,5.0,12.0,41.0,12.0,9.0,
