North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",9,2,16,25,,2.0,,3.0,1.0,4.0,1.0,2.0,1.0,,,8.0,16.0,,1.0,2.0,,,91.0
4,"Anthony, Liam",9,2,8,17,,1.0,,4.0,1.0,1.0,1.0,2.0,,,,3.0,14.0,,,,,,74.0
18,"Atley, Shaun",3,2,9,12,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,8.0,4.0,,,1.0,1.0,,69.0
10 ↓,"Cunnington, Ben",2,,5,7,,,,4.0,,1.0,1.0,1.0,,1.0,,3.0,4.0,,,,,,45.0
45,"Delaney, Luke",3,1,4,7,,,,4.0,1.0,,,1.0,1.0,1.0,,5.0,1.0,,,4.0,,,100.0
27,"Edwards, Aaron",4,3,4,8,2,1.0,,,,,,1.0,1.0,1.0,,7.0,2.0,2.0,3.0,3.0,,,90.0
11,"Firrito, Michael",10,4,7,17,,,1.0,3.0,5.0,4.0,,3.0,1.0,1.0,,4.0,10.0,1.0,,1.0,,,100.0
22,"Goldstein, Todd",2,2,3,5,,,53.0,3.0,1.0,2.0,,2.0,,1.0,,3.0,2.0,,,1.0,,,89.0
24,"Greenwood, Levi",6,1,5,11,,,,2.0,,2.0,3.0,1.0,,,,4.0,8.0,,,2.0,1.0,,70.0
6,"Hansen, Lachlan",5,3,9,14,,2.0,,1.0,,1.0,,2.0,,2.0,,9.0,6.0,1.0,1.0,,,1.0,90.0
29,"Harvey, Brent",13,3,3,16,,2.0,,2.0,2.0,5.0,4.0,1.0,1.0,,,7.0,9.0,,1.0,2.0,,,89.0
34,"Macmillan, Jamie",7,2,6,13,1,,,1.0,1.0,5.0,1.0,1.0,1.0,,,5.0,8.0,1.0,,3.0,,2.0,77.0
42,"McMahon, Scott",11,2,5,16,,,1.0,3.0,3.0,1.0,,1.0,,,,3.0,11.0,1.0,,9.0,,,98.0
20,"Petrie, Drew",14,5,4,18,3,4.0,7.0,5.0,,2.0,2.0,3.0,1.0,2.0,,8.0,11.0,,4.0,3.0,,1.0,97.0
30,"Pratt, Daniel",10,4,3,13,,,,1.0,7.0,,,3.0,1.0,1.0,,6.0,6.0,1.0,,6.0,,,100.0
3,"Rawlings, Brady",10,4,15,25,,,,2.0,3.0,3.0,2.0,6.0,,2.0,,10.0,16.0,,,2.0,,,100.0
46 ↑,"Speight, Ben",2,,3,5,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,3.0,,,,,,17.0
9,"Swallow, Andrew",14,4,14,28,,1.0,,9.0,2.0,6.0,7.0,5.0,3.0,2.0,2.0,16.0,14.0,1.0,,2.0,,2.0,81.0
12,"Thomas, Lindsay",5,1,3,8,,1.0,,7.0,,3.0,1.0,2.0,3.0,2.0,,6.0,2.0,,,,,,78.0
16,"Thompson, Scott",15,5,4,19,2,,,2.0,3.0,6.0,1.0,2.0,4.0,1.0,1.0,12.0,8.0,2.0,,5.0,,,100.0
8,"Wells, Daniel",14,3,12,26,1,1.0,1.0,5.0,3.0,2.0,7.0,1.0,1.0,,,14.0,13.0,1.0,,5.0,,,77.0
7,"Ziebell, Jack",14,3,6,20,,,,5.0,1.0,3.0,8.0,1.0,2.0,,,12.0,10.0,,,3.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,56,148,330,9,17.0,63.0,69.0,36.0,53.0,41.0,45.0,22.0,20.0,3.0,155.0,178.0,11.0,10.0,54.0,2.0,6.0,
Opposition,Opposition,218,102,133,351,10,12.0,23.0,81.0,42.0,48.0,29.0,48.0,20.0,22.0,3.0,131.0,217.0,13.0,15.0,45.0,10.0,7.0,
