Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Brooksby, Keegan",4,,1,5,,,10.0,2.0,,,2.0,2.0,3.0,2.0,,5.0,,,,2.0,,1.0,53.0
9,"Burgoyne, Shaun",5,,9,14,1,,,4.0,1.0,3.0,2.0,3.0,,1.0,,9.0,3.0,,,2.0,,,82.0
30,"Day, Will",8,4,3,11,,,,1.0,1.0,2.0,,3.0,1.0,2.0,,5.0,6.0,1.0,,3.0,,,82.0
12,"Frawley, James",5,4,6,11,,,,1.0,4.0,,,2.0,,1.0,,3.0,8.0,,,7.0,,,79.0
8,"Frost, Sam",4,1,3,7,,,,,3.0,,,5.0,1.0,2.0,,2.0,5.0,,,7.0,,,89.0
19,"Gunston, Jack",8,4,2,10,1,1.0,,2.0,,3.0,1.0,4.0,1.0,1.0,,6.0,4.0,1.0,,1.0,,,95.0
15,"Hardwick, Blake",7,1,5,12,,,,,6.0,,,2.0,,,,5.0,5.0,,,7.0,,,90.0
2,"Lewis, Mitch",1,,,1,,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,75.0
7,"McEvoy, Ben",3,,6,9,,,18.0,5.0,,2.0,2.0,4.0,1.0,1.0,,7.0,3.0,,,8.0,,,74.0
38,"Minchington, Darren",5,1,6,11,,1.0,,,,,,4.0,,1.0,,6.0,6.0,,1.0,1.0,,,81.0
3,"Mitchell, Tom",9,,9,18,1,,,6.0,1.0,7.0,1.0,2.0,1.0,,,8.0,8.0,,,3.0,,,88.0
35,"Morris, Josh",4,,2,6,,,,2.0,,1.0,1.0,2.0,,1.0,,4.0,,,,1.0,,,67.0
1,"Morrison, Harry",9,2,4,13,,,,2.0,1.0,4.0,3.0,3.0,1.0,,,7.0,7.0,,,1.0,,,70.0
10,"OMeara, Jaeger",21,5,4,25,1,,,6.0,3.0,7.0,9.0,7.0,1.0,3.0,2.0,11.0,12.0,,,,,1.0,80.0
14,"Scrimshaw, Jack",6,1,4,10,,,,3.0,2.0,,,2.0,1.0,,,5.0,5.0,,,3.0,,,71.0
21,"Scully, Tom",11,2,3,14,,,,,,4.0,,7.0,,1.0,,5.0,10.0,,,2.0,,3.0,92.0
26,"Shiels, Liam",19,1,5,24,1,,,9.0,4.0,2.0,5.0,6.0,,2.0,,12.0,8.0,1.0,,1.0,,,79.0
6,"Sicily, James",18,7,5,23,1,,,1.0,9.0,3.0,,1.0,,,,11.0,12.0,3.0,1.0,7.0,,,96.0
16,"Smith, Isaac",9,2,7,16,,,,4.0,,5.0,2.0,7.0,,2.0,,6.0,7.0,,,1.0,,,85.0
24,"Stratton, Ben",2,2,4,6,,,,2.0,1.0,,,4.0,,2.0,,4.0,3.0,,,3.0,,,92.0
20,"Wingard, Chad",11,2,6,17,1,3.0,,3.0,,6.0,1.0,3.0,,,,10.0,4.0,,1.0,2.0,,1.0,92.0
5,"Worpel, James",10,1,7,17,,,,5.0,,3.0,6.0,4.0,2.0,1.0,,11.0,5.0,,,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,40,101,280,7,11.0,29.0,58.0,36.0,53.0,35.0,77.0,13.0,23.0,2.0,143.0,122.0,6.0,3.0,64.0,,6.0,
Opposition,Opposition,193,63,123,316,9,6.0,27.0,48.0,46.0,49.0,24.0,51.0,23.0,13.0,4.0,135.0,168.0,8.0,6.0,63.0,3.0,4.0,
