Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",10,6,8,18,1,1.0,,3.0,3.0,2.0,,2.0,1.0,1.0,,3.0,14.0,1.0,1.0,3.0,8.0,,100.0
9,"Campbell, Wayne",12,8,19,31,,1.0,,1.0,1.0,4.0,3.0,1.0,1.0,,2.0,8.0,22.0,,,2.0,,1.0,75.0
6,"Chaffey, Mark",10,5,6,16,1,,,3.0,3.0,1.0,,3.0,,1.0,,4.0,13.0,,1.0,2.0,1.0,,91.0
24,"Coughlan, Mark",8,6,8,16,,,,6.0,2.0,2.0,2.0,2.0,2.0,1.0,,7.0,11.0,,,1.0,,,100.0
3,"Deledio, Brett",4,3,8,12,,,1.0,1.0,,3.0,,1.0,,,,6.0,6.0,,,2.0,5.0,1.0,80.0
2,"Gaspar, Darren",8,5,3,11,,,,2.0,2.0,2.0,,5.0,1.0,3.0,1.0,5.0,6.0,1.0,,5.0,,,100.0
34,"Graham, Mark",7,6,4,11,,,1.0,1.0,3.0,,1.0,,,,,6.0,5.0,2.0,,2.0,,,58.0
20,"Hall, Ray",9,9,7,16,,1.0,,2.0,2.0,3.0,2.0,,,,,4.0,12.0,,,1.0,1.0,,84.0
33,"Hartigan, Brent",4,2,5,9,,,,2.0,1.0,,2.0,3.0,1.0,2.0,,5.0,4.0,,,,1.0,,60.0
1,"Hilton, Rory",6,4,,6,1,1.0,,1.0,,,1.0,,1.0,,,1.0,4.0,,1.0,1.0,,,37.0
17,"Johnson, Kane",15,7,7,22,,,,4.0,3.0,5.0,3.0,2.0,1.0,,3.0,4.0,18.0,,,1.0,1.0,,62.0
39,"Kellaway, Andrew",11,7,6,17,,,,5.0,1.0,1.0,,2.0,3.0,,,3.0,15.0,,,3.0,,,100.0
27,"Krakouer, Andrew",14,5,9,23,3,1.0,,5.0,1.0,2.0,3.0,1.0,4.0,1.0,,14.0,9.0,,2.0,5.0,2.0,1.0,100.0
35,"Newman, Chris",18,11,6,24,,1.0,,3.0,7.0,3.0,1.0,,1.0,,,5.0,19.0,2.0,1.0,7.0,,1.0,100.0
15,"Pettifer, Kayne",9,4,,9,1,1.0,,1.0,1.0,3.0,,1.0,1.0,1.0,,3.0,7.0,1.0,3.0,2.0,,1.0,85.0
12,"Richardson, Matthew",11,7,,11,4,2.0,,,,2.0,,,2.0,,,5.0,6.0,2.0,4.0,2.0,,,100.0
5,"Simmonds, Troy",9,4,4,13,,,12.0,2.0,,5.0,3.0,1.0,1.0,,,4.0,9.0,,,,,1.0,97.0
10,"Stafford, Greg",6,2,6,12,,,13.0,,1.0,3.0,3.0,2.0,1.0,1.0,,6.0,5.0,,,1.0,,,60.0
30,"Tambling, Richard",4,1,2,6,1,1.0,,3.0,,1.0,,,1.0,,,4.0,2.0,1.0,1.0,,,,57.0
36,"Thursfield, Will",7,3,4,11,,,,,2.0,,,1.0,,,,2.0,8.0,,,5.0,1.0,,100.0
32,"Tivendale, Greg",4,2,5,9,,,,,1.0,1.0,,1.0,,1.0,,3.0,6.0,,,2.0,,,60.0
21,"Tuck, Shane",15,4,2,17,,1.0,,3.0,1.0,6.0,5.0,3.0,1.0,3.0,,8.0,9.0,1.0,,4.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,111,119,320,12,13.0,27.0,48.0,35.0,49.0,29.0,31.0,23.0,15.0,6.0,110.0,210.0,11.0,14.0,51.0,20.0,6.0,
Opposition,Opposition,172,87,108,280,12,12.0,30.0,48.0,37.0,47.0,32.0,39.0,15.0,23.0,,103.0,172.0,11.0,11.0,41.0,18.0,8.0,
