Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 96d,17 (9-0-8 52.94%),37 (2.18),←,
43,"Barham, Jaxson",20y 340d,2 (1-0-1 50.00%),,←,
17,"Beams, Dayne",19y 72d,4 (2-0-2 50.00%),2 (0.50),←,
15,"Brown, Leigh",27y 61d,185 (80-1-104 43.51%),86 (0.46),4 (2-0-2 50.00%),2 (0.50)
16,"Brown, Nathan",20y 129d,28 (14-0-14 50.00%),5 (0.18),←,
18,"Clarke, Martin",21y 163d,39 (21-0-18 53.85%),14 (0.36),←,
32,"Cloke, Travis",22y 51d,83 (44-0-39 53.01%),101 (1.22),←,
12,"Cox, Shannon",23y 49d,19 (12-0-7 63.16%),5 (0.26),←,
1,"Davis, Leon",27y 312d,166 (81-0-85 48.80%),209 (1.26),←,
25,"Fraser, Josh",27y 110d,179 (95-0-84 53.07%),145 (0.81),←,
6,"Goldsack, Tyson",21y 338d,36 (18-0-18 50.00%),4 (0.11),←,
24,"Lockyer, Tarkyn",29y 177d,196 (94-0-102 47.96%),116 (0.59),←,
8,"Lumumba, Heritier",22y 161d,65 (36-0-29 55.38%),3 (0.05),←,
30,"Macaffer, Brent",21y 56d,1 (0-0-1 0.00%),1 (1.00),←,
7,"Medhurst, Paul",27y 135d,145 (75-0-70 51.72%),251 (1.73),46 (25-0-21 54.35%),85 (1.85)
11,"OBree, Shane",30y 41d,220 (109-0-111 49.55%),80 (0.36),201 (100-0-101 49.75%),77 (0.38)
10,"Pendlebury, Scott",21y 108d,60 (32-0-28 53.33%),37 (0.62),←,
35,"Prestigiacomo, Simon",31y 84d,200 (85-0-115 42.50%),3 (0.01),←,
23,"Rocca, Anthony",31y 253d,240 (117-0-123 48.75%),412 (1.72),218 (106-0-112 48.62%),401 (1.84)
36,"Swan, Dane",25y 59d,105 (54-0-51 51.43%),62 (0.59),←,
13,"Thomas, Dale",21y 308d,67 (37-0-30 55.22%),54 (0.81),←,
34,"Toovey, Alan",22y 33d,21 (12-0-9 57.14%),4 (0.19),←,
Totals,Totals,24y 143d,2078 (1028-1-1049 49.47%),1631 (0.78),,
C,"Malthouse, Mick",55y 251d,593 (330-4-259 55.99%),,215 (107-0-108 49.77%),
