St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",29y 44d,168 (86-2-80 51.79%),34 (0.20),←,
14,"Ball, Luke",25y 41d,136 (86-0-50 63.24%),58 (0.43),←,
27,"Blake, Jason",28y 112d,150 (81-2-67 54.67%),33 (0.22),←,
16,"Clarke, Raphael",23y 284d,46 (30-0-16 65.22%),6 (0.13),←,
26,"Dal Santo, Nick",25y 133d,158 (92-2-64 58.86%),81 (0.51),←,
43,"Dawson, Zac",23y 133d,28 (18-0-10 64.29%),2 (0.07),14 (14-0-0 100.00%),2 (0.14)
25,"Fisher, Sam",26y 360d,110 (71-1-38 65.00%),10 (0.09),←,
15,"Gardiner, Michael",30y,151 (83-2-66 55.63%),100 (0.66),22 (17-0-5 77.27%),13 (0.59)
42,"Geary, Jarryn",21y 12d,24 (19-0-5 79.17%),7 (0.29),←,
19,"Gilbert, Sam",22y 320d,52 (35-1-16 68.27%),11 (0.21),←,
18,"Goddard, Brendon",24y 46d,127 (81-0-46 63.78%),53 (0.42),←,
1,"Gram, Jason",25y 69d,90 (56-1-33 62.78%),47 (0.52),88 (55-1-32 63.07%),47 (0.53)
7,"Hayes, Lenny",29y 172d,205 (99-3-103 49.02%),70 (0.34),←,
38,"Jones, Clinton",25y 153d,40 (30-1-9 76.25%),14 (0.35),←,
23,"Koschitzke, Justin",26y 288d,132 (73-1-58 55.68%),158 (1.20),←,
5,"McEvoy, Ben",19y 359d,6 (6-0-0 100.00%),,←,
32,"McQualter, Andrew",23y 26d,49 (32-0-17 65.31%),19 (0.39),←,
44,"Milne, Stephen",29y 119d,177 (92-2-83 52.54%),353 (1.99),←,
11,"Montagna, Leigh",25y 245d,112 (71-1-40 63.84%),67 (0.60),←,
22,"Ray, Farren",23y 104d,89 (49-1-39 55.62%),34 (0.38),14 (14-0-0 100.00%),2 (0.14)
12,"Riewoldt, Nick",26y 261d,172 (94-2-76 55.23%),365 (2.12),←,
13,"Schneider, Adam",25y 54d,131 (84-1-46 64.50%),146 (1.11),33 (24-0-9 72.73%),47 (1.42)
Totals,Totals,25y 168d,2353 (1368-23-962 58.14%),1668 (0.71),,
C,"Lyon, Ross",42y 239d,61 (39-1-21 64.75%),,←,
