Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 148d,15 (11-0-4 73.33%),4 (0.27),←,
32,"Bruce, Cameron",26y 287d,137 (72-0-65 52.55%),169 (1.23),←,
41,"Carroll, Nathan",25y 267d,32 (15-0-17 46.88%),1 (0.03),←,
36,"Davey, Aaron",23y 34d,57 (35-0-22 61.40%),82 (1.44),←,
14,"Dunn, Lynden",19y 61d,9 (8-0-1 88.89%),11 (1.22),←,
30,"Godfrey, Simon",25y 269d,81 (41-0-40 50.62%),13 (0.16),←,
18,"Green, Brad",25y 123d,140 (75-0-65 53.57%),193 (1.38),←,
4,"Holland, Ben",29y 65d,171 (91-0-80 53.22%),163 (0.95),46 (29-0-17 63.04%),39 (0.85)
40,"Jamar, Mark",22y 339d,34 (18-0-16 52.94%),9 (0.26),←,
17,"Johnson, Chris",20y 170d,12 (6-0-6 50.00%),,←,
16,"Johnstone, Travis",25y 362d,138 (71-0-67 51.45%),102 (0.74),←,
23,"McDonald, James",29y 282d,168 (84-0-84 50.00%),40 (0.24),←,
9,"Neitz, David",31y 173d,278 (134-0-144 48.20%),573 (2.06),←,
33,"Pickett, Byron",28y 337d,190 (126-0-64 66.32%),168 (0.88),15 (11-0-4 73.33%),7 (0.47)
27,"Rivers, Jared",21y 269d,52 (30-0-22 57.69%),3 (0.06),←,
24,"Robertson, Russell",27y 232d,182 (93-0-89 51.10%),324 (1.78),←,
12,"Sylvia, Colin",20y 248d,29 (17-0-12 58.62%),16 (0.55),←,
10,"Ward, Daniel",29y 5d,109 (43-0-66 39.45%),26 (0.24),←,
31,"Wheatley, Paul",25y 93d,97 (53-0-44 54.64%),27 (0.28),←,
45,"Whelan, Matthew",26y 243d,117 (60-0-57 51.28%),12 (0.10),←,
34,"White, Jeff",29y 145d,222 (112-0-110 50.45%),96 (0.43),190 (99-0-91 52.11%),78 (0.41)
13,"Yze, Adem",28y 296d,248 (117-0-131 47.18%),213 (0.86),←,
Totals,Totals,25y 202d,2518 (1312-0-1206 52.10%),2245 (0.89),,
C,"Daniher, Neale",45y 149d,201 (103-0-98 51.24%),,←,
