Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 274d,37 (20-0-17 54.05%),14 (0.38),←,
20,"Brogan, Dean",30y 139d,127 (81-1-45 64.17%),40 (0.31),←,
7,"Burgoyne, Peter",31y 93d,229 (129-3-97 56.99%),192 (0.84),←,
27,"Carlile, Alipate",22y 2d,38 (18-0-20 47.37%),1 (0.03),←,
1,"Cassisi, Domenic",26y 222d,133 (78-1-54 59.02%),56 (0.42),←,
30,"Chaplin, Troy",23y 68d,67 (34-1-32 51.49%),7 (0.10),←,
35,"Cornes, Chad",29y 171d,204 (124-1-79 61.03%),159 (0.78),←,
18,"Cornes, Kane",26y 117d,168 (100-1-67 59.82%),70 (0.42),←,
33,"Ebert, Brett",25y 165d,104 (53-1-50 51.44%),153 (1.47),←,
17,"Gray, Robbie",21y 33d,21 (10-0-11 47.62%),32 (1.52),←,
22,"Hartlett, Hamish",18y 261d,3 (2-0-1 66.67%),,←,
29,"Krakouer, Nathan",20y 362d,20 (13-0-7 65.00%),5 (0.25),←,
5,"Lade, Brendon",32y 296d,218 (123-3-92 57.11%),171 (0.78),←,
44,"Logan, Tom",23y 304d,42 (18-0-24 42.86%),11 (0.26),39 (18-0-21 46.15%),11 (0.28)
4,"Motlop, Daniel",27y 47d,103 (46-1-56 45.15%),175 (1.70),56 (26-0-30 46.43%),122 (2.18)
6,"Pearce, Danyle",23y 25d,77 (37-0-40 48.05%),47 (0.61),←,
36,"Pettigrew, Michael",24y 47d,82 (39-0-43 47.56%),25 (0.30),←,
15,"Rodan, David",25y 206d,117 (46-0-71 39.32%),94 (0.80),52 (27-0-25 51.92%),51 (0.98)
3,"Salopek, Steven",23y 315d,84 (45-0-39 53.57%),41 (0.49),←,
9,"Surjan, Jacob",23y 260d,72 (39-0-33 54.17%),11 (0.15),←,
21,"Thomas, Matt",22y 64d,20 (7-0-13 35.00%),5 (0.25),←,
16,"Tredrea, Warren",30y 129d,233 (135-2-96 58.37%),505 (2.17),←,
Totals,Totals,25y 47d,2199 (1197-15-987 54.43%),1814 (0.82),,
C,"Williams, Mark",50y 254d,242 (140-2-100 58.26%),,←,
