Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",4,,5,9,,,,5.0,,,3.0,3.0,3.0,2.0,,7.0,3.0,,,,,,88.0
16,"Brown, Luke",9,3,9,18,,,,2.0,5.0,1.0,,2.0,,,,7.0,11.0,,,2.0,1.0,,86.0
23,"Cameron, Charlie",2,1,3,5,,1.0,,6.0,1.0,,,1.0,1.0,,,4.0,1.0,,1.0,3.0,,,80.0
25,"Cheney, Kyle",10,3,1,11,,,,1.0,2.0,1.0,,1.0,,,,2.0,9.0,,,6.0,,,97.0
44,"Crouch, Matt",9,1,15,24,,,,2.0,,3.0,2.0,3.0,1.0,,,7.0,17.0,1.0,,2.0,,,74.0
32,"Dangerfield, Patrick",10,5,19,29,1,,4.0,4.0,,4.0,10.0,7.0,2.0,2.0,,14.0,15.0,1.0,,1.0,1.0,,79.0
26,"Douglas, Richard",8,2,8,16,,,,2.0,2.0,4.0,2.0,1.0,2.0,,,5.0,11.0,1.0,1.0,2.0,,,80.0
15,"Hartigan, Kyle",7,3,3,10,,,,,2.0,2.0,2.0,2.0,2.0,1.0,,4.0,6.0,,,5.0,,,95.0
45,"Henderson, Ricky",5,,4,9,,,,3.0,1.0,1.0,1.0,,1.0,,,2.0,7.0,,,4.0,,,88.0
24,"Jacobs, Sam",12,6,5,17,,1.0,41.0,4.0,,2.0,3.0,7.0,1.0,1.0,,8.0,9.0,1.0,,6.0,,1.0,93.0
4,"Jenkins, Josh",9,5,1,10,4,1.0,2.0,4.0,1.0,,,2.0,3.0,1.0,,4.0,6.0,1.0,4.0,1.0,1.0,1.0,89.0
39,"Knight, Riley",4,1,9,13,,2.0,,2.0,1.0,1.0,,2.0,,,,6.0,8.0,,1.0,,,,78.0
29,"Laird, Rory",16,8,14,30,,,,,7.0,2.0,,2.0,1.0,,,9.0,20.0,1.0,,4.0,,,84.0
27,"Lynch, Tom",10,7,6,16,2,,,,1.0,2.0,,,1.0,,,4.0,13.0,,1.0,,,,90.0
31 ↑,"Lyons, Jarryd",6,1,2,8,,,,2.0,1.0,2.0,4.0,2.0,1.0,,,5.0,3.0,,,,,2.0,27.0
14 ↓,"Mackay, David",3,,6,9,,,,2.0,2.0,,1.0,2.0,,1.0,,2.0,8.0,,,,,,61.0
9,"Sloane, Rory",9,1,15,24,,,,2.0,3.0,3.0,6.0,1.0,2.0,,,11.0,13.0,,,2.0,,,79.0
33,"Smith, Brodie",5,2,8,13,,,,2.0,1.0,3.0,1.0,3.0,2.0,,,4.0,10.0,,,1.0,,,83.0
12,"Talia, Daniel",5,4,7,12,,,,4.0,,1.0,,4.0,,1.0,,4.0,8.0,2.0,,2.0,,,95.0
5,"Thompson, Scott",11,6,17,28,,1.0,,8.0,2.0,3.0,8.0,4.0,2.0,3.0,,16.0,14.0,,,1.0,,,84.0
7,"van Berlo, Nathan",9,4,8,17,,,,1.0,1.0,4.0,1.0,3.0,,1.0,,6.0,12.0,,,1.0,,1.0,77.0
13,"Walker, Taylor",9,6,1,10,1,3.0,,,,5.0,,2.0,1.0,1.0,,5.0,7.0,,2.0,2.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,69,166,338,8,13.0,47.0,56.0,33.0,44.0,44.0,54.0,26.0,14.0,,136.0,211.0,8.0,10.0,45.0,3.0,5.0,
Opposition,Opposition,236,131,172,408,21,9.0,26.0,64.0,34.0,60.0,32.0,53.0,14.0,26.0,,124.0,287.0,11.0,18.0,46.0,7.0,13.0,
