Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 291d,86 (43-1-42 50.58%),6 (0.07),←,
14,"Bedford, Toby",23y 316d,41 (29-0-12 70.73%),24 (0.59),23 (17-0-6 73.91%),15 (0.65)
32,"Briggs, Kieren",24y 184d,30 (20-0-10 66.67%),7 (0.23),←,
46,"Brown, Callum",23y 236d,33 (19-0-14 57.58%),35 (1.06),←,
44,"Buckley, Jack",26y 112d,47 (26-1-20 56.38%),,←,
5,"Cadman, Aaron",20y 35d,16 (11-0-5 68.75%),14 (0.88),←,
17,"Callaghan, Finn",20y 347d,29 (16-0-13 55.17%),6 (0.21),←,
3,"Coniglio, Stephen",30y 114d,206 (96-1-109 46.84%),118 (0.57),←,
16,"Daniels, Brent",25y 29d,86 (49-0-37 56.98%),54 (0.63),←,
4,"Greene, Toby",30y 195d,219 (105-2-112 48.40%),338 (1.54),←,
12,"Green, Tom",23y 75d,71 (34-1-36 48.59%),29 (0.41),←,
27,"Himmelberg, Harry",27y 335d,156 (86-2-68 55.77%),161 (1.03),←,
23,"Hogan, Jesse",29y 55d,144 (68-0-76 47.22%),290 (2.01),54 (27-0-27 50.00%),120 (2.22)
39,"Idun, Connor",23y 253d,72 (37-1-34 52.08%),,←,
22,"Kelly, Josh",29y 55d,202 (108-3-91 54.21%),128 (0.63),←,
33,"OHalloran, Xavier",23y 271d,52 (26-1-25 50.96%),18 (0.35),←,
20,"Peatling, James",23y 230d,28 (12-0-16 42.86%),10 (0.36),←,
36,"Perryman, Harry",25y 110d,111 (58-1-52 52.70%),25 (0.23),←,
26,"Riccardi, Jake",24y 152d,54 (28-0-26 51.85%),67 (1.24),←,
15,"Taylor, Sam",24y 338d,97 (54-0-43 55.67%),1 (0.01),←,
28,"Thomas, Harvey",18y 243d,4 (4-0-0 100.00%),1 (0.25),←,
10,"Wehr, Jacob",25y 277d,18 (9-0-9 50.00%),4 (0.22),←,
6,"Whitfield, Lachie",29y 264d,213 (106-4-103 50.70%),71 (0.33),←,
Totals,Totals,25y 38d,2015 (1044-18-953 51.81%),1407 (0.70),,
C,"Kingsley, Adam",48y 231d,30 (19-0-11 63.33%),,←,
