Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 325d,46 (28-0-18 60.87%),4 (0.09),19 (14-0-5 73.68%),
4,"Ah Chee, Callum",23y 224d,73 (30-0-43 41.10%),30 (0.41),28 (22-0-6 78.57%),6 (0.21)
31,"Andrews, Harris",24y 161d,123 (46-0-77 37.40%),10 (0.08),←,
33,"Bailey, Zac",21y 240d,56 (35-0-21 62.50%),36 (0.64),←,
13,"Berry, Tom",20y 20d,13 (10-0-3 76.92%),2 (0.15),←,
14,"Birchall, Grant",33y 113d,274 (188-1-85 68.80%),34 (0.12),26 (21-0-5 80.77%),
23,"Cameron, Charlie",26y 320d,137 (86-1-50 63.14%),211 (1.54),64 (39-0-25 60.94%),124 (1.94)
18,"Coleman, Keidean",21y 51d,10 (8-0-2 80.00%),5 (0.50),←,
3,"Daniher, Joe",27y 78d,118 (47-1-70 40.25%),208 (1.76),10 (7-0-3 70.00%),17 (1.70)
30,"Hipwood, Eric",23y 250d,104 (49-0-55 47.12%),158 (1.52),←,
17,"Lyons, Jarryd",28y 303d,145 (82-0-63 56.55%),73 (0.50),53 (38-0-15 71.70%),24 (0.45)
42,"Madden, James",21y 187d,2 (2-0-0 100.00%),1 (0.50),←,
36,"Mathieson, Rhys",24y 131d,52 (21-0-31 40.38%),26 (0.50),←,
11,"McCarthy, Lincoln",27y 211d,80 (59-0-21 73.75%),70 (0.88),51 (36-0-15 70.59%),45 (0.88)
6,"McCluggage, Hugh",23y 79d,92 (46-0-46 50.00%),57 (0.62),←,
46,"McInerney, Oscar",26y 315d,65 (39-0-26 60.00%),33 (0.51),←,
25,"McStay, Daniel",25y 331d,126 (54-0-72 42.86%),94 (0.75),←,
20,"Prior, Jaxon",19y 351d,8 (7-0-1 87.50%),5 (0.63),←,
10,"Rich, Daniel",30y 348d,232 (92-1-139 39.87%),111 (0.48),←,
2,"Robertson, Deven",19y 325d,8 (6-0-2 75.00%),2 (0.25),←,
5,"Robinson, Mitch",31y 348d,220 (102-1-117 46.59%),113 (0.51),120 (51-0-69 42.50%),55 (0.46)
37,"Starcevich, Brandon",21y 301d,33 (23-0-10 69.70%),2 (0.06),←,
15,"Zorko, Dayne",32y 101d,195 (78-0-117 40.00%),198 (1.02),←,
Totals,Totals,25y 159d,2212 (1138-5-1069 51.45%),1483 (0.67),,
C,"Fagan, Chris",59y 332d,97 (48-0-49 49.48%),,←,
