Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",12,4,7.0,19,,,,2.0,4.0,5.0,2.0,1.0,,1.0,,5,16,,,,,,
30,"Brown, Leigh",7,3,6.0,13,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,6,7,1.0,,2.0,,,
9,"Carr, Matthew",5,3,10.0,15,,,,,3.0,2.0,1.0,,,,,5,10,1.0,,2.0,,,
10,"Cook, Troy",10,3,10.0,20,,,,8.0,1.0,5.0,3.0,3.0,1.0,1.0,,7,13,1.0,,1.0,,,
24,"Croad, Trent",8,2,2.0,10,1.0,2.0,3.0,,,3.0,2.0,2.0,,2.0,,7,5,2.0,,,,,
38,"Cunningham, Ben",8,2,7.0,15,,,,,,5.0,1.0,1.0,,1.0,,2,13,,,,2.0,,
7,"Farmer, Jeff",10,4,7.0,17,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,6,9,1.0,1.0,2.0,,,
14,"Grover, Antoni",3,2,6.0,9,,,1.0,,1.0,2.0,2.0,2.0,,1.0,,5,4,,,3.0,6.0,,
39,"Haines, Daniel",7,3,3.0,10,,,,,1.0,1.0,1.0,2.0,,,,4,6,,,,,,
4,"Hasleby, Paul",12,2,7.0,19,,1.0,,1.0,,7.0,4.0,3.0,1.0,1.0,,9,10,,,,,,
28,"Koops, Steven",9,4,7.0,16,,,,1.0,7.0,1.0,2.0,1.0,2.0,,,6,8,,,2.0,2.0,,
20,"Longmuir, Justin",7,4,3.0,10,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,4,6,,2.0,2.0,,,
21,"Longmuir, Troy",2,1,3.0,5,,,,2.0,,1.0,1.0,1.0,,,,1,4,,,1.0,,,
8,"McManus, Shaun",12,5,11.0,23,,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,6,16,,,,,,
15,"McPharlin, Luke",6,4,4.0,10,,1.0,,1.0,,3.0,1.0,,,,,2,8,,,,,,
34,"Medhurst, Paul",7,4,,7,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,5,2,2.0,2.0,,,,
25,"Norrish, Jason",1,1,3.0,4,,,,1.0,,,1.0,1.0,,1.0,,2,3,,,,,,
23,"Parker, Shane",6,4,2.0,8,,,,,3.0,,1.0,,1.0,,,3,4,,,3.0,,,
29,"Pavlich, Matthew",13,4,7.0,20,,,,2.0,8.0,1.0,,5.0,1.0,,,4,14,1.0,,1.0,2.0,,
35,"Siegert, Andrew",2,4,6.0,8,,,,1.0,2.0,1.0,1.0,2.0,,2.0,,1,8,,,,2.0,,
2,"Simmonds, Troy",11,7,9.0,20,2.0,,11.0,1.0,2.0,1.0,6.0,6.0,1.0,5.0,,8,11,1.0,2.0,1.0,1.0,,
19,"Walker, James",5,5,8.0,13,,,,1.0,2.0,1.0,1.0,,,,,3,10,,,,,,
Totals,Totals,163,75,128.0,291,9.0,8.0,19.0,27.0,43.0,49.0,39.0,35.0,10.0,18.0,,101,187,10.0,7.0,20.0,15.0,,
Opposition,Opposition,182,68,139.0,321,20.0,19.0,37.0,34.0,37.0,70.0,38.0,37.0,18.0,10.0,6.0,114,199,18.0,20.0,40.0,9.0,,
