North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 5d,185 (100-1-84 54.32%),224 (1.21),←,
5,"Anderson, Stuart",22y 338d,49 (34-0-15 69.39%),17 (0.35),←,
11,"Archer, Glenn",24y 68d,106 (65-0-41 61.32%),75 (0.71),←,
26,"Bell, Peter",21y 91d,35 (22-0-13 62.86%),34 (0.97),33 (22-0-11 66.67%),32 (0.97)
12,"Blakey, John",30y 311d,235 (115-0-120 48.94%),72 (0.31),100 (63-0-37 63.00%),34 (0.34)
9,"Chandler, Brett",21y 324d,38 (6-0-32 15.79%),3 (0.08),10 (5-0-5 50.00%),1 (0.10)
17,"Freeborn, Glenn",24y 114d,38 (25-0-13 65.79%),20 (0.53),←,
29,"Harvey, Brent",19y 17d,6 (5-0-1 83.33%),3 (0.50),←,
34,"King, David",25y 85d,76 (49-0-27 64.47%),18 (0.24),←,
48,"Kirzner, Julian",20y 219d,4 (3-0-1 75.00%),6 (1.50),3 (2-0-1 66.67%),5 (1.67)
7,"Laidley, Dani",30y 65d,146 (89-1-56 61.30%),15 (0.10),94 (60-0-34 63.83%),4 (0.04)
35,"Longmire, John",26y 151d,165 (83-1-81 50.61%),501 (3.04),←,
4,"Martyn, Mick",28y 273d,186 (103-1-82 55.65%),14 (0.08),←,
31,"McKernan, Corey",23y 163d,81 (54-0-27 66.67%),84 (1.04),←,
13,"Pike, Martin",24y 198d,70 (17-0-53 24.29%),42 (0.60),10 (5-0-5 50.00%),2 (0.20)
22,"Roberts, Mark",31y 337d,172 (85-0-87 49.42%),143 (0.83),95 (59-0-36 62.11%),124 (1.31)
3,"Rock, Anthony",26y 244d,147 (88-0-59 59.86%),122 (0.83),←,
8,"Scott, Robert",28y 91d,191 (114-1-76 59.95%),201 (1.05),59 (39-0-20 66.10%),37 (0.63)
24,"Sholl, Craig",29y 152d,161 (92-0-69 57.14%),72 (0.45),←,
37,"Simpson, Adam",21y 104d,33 (24-0-9 72.73%),18 (0.55),←,
10,"Stevens, Anthony",25y 333d,141 (83-0-58 58.87%),72 (0.51),←,
Totals,Totals,25y 193d,2265 (1256-5-1004 55.45%),1756 (0.78),,
C,"Pagan, Denis",49y 249d,105 (67-0-38 63.81%),,←,
