Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",16,4,8,24,1,,,1.0,1.0,9.0,3.0,2.0,1.0,,,5.0,18.0,,,1.0,1.0,2.0,71.0
29,"Broomhead, Tim",6,3,6,12,1,,,1.0,,1.0,1.0,1.0,1.0,,,6.0,7.0,1.0,1.0,1.0,,,85.0
46,"Cox, Mason",5,3,3,8,1,,16.0,1.0,1.0,1.0,1.0,2.0,1.0,,,5.0,3.0,1.0,1.0,4.0,,,83.0
25,"Crisp, Jack",13,3,9,22,,,,6.0,3.0,2.0,,3.0,2.0,,,8.0,14.0,,,4.0,,1.0,86.0
2,"de Goey, Jordan",5,2,9,14,1,,,,,3.0,3.0,2.0,,2.0,,6.0,10.0,,,2.0,,1.0,74.0
15,"Dunn, Lynden",9,6,3,12,,,,2.0,2.0,,,3.0,1.0,1.0,,5.0,7.0,1.0,,3.0,2.0,,87.0
5,"Elliott, Jamie",14,10,3,17,3,1.0,,1.0,,,,2.0,,1.0,,2.0,15.0,,5.0,1.0,1.0,1.0,80.0
1,"Fasolo, Alex",11,8,2,13,4,,,2.0,,1.0,,3.0,2.0,2.0,,4.0,9.0,,2.0,,,,85.0
6,"Goldsack, Tyson",6,1,8,14,,,,4.0,3.0,3.0,,1.0,2.0,1.0,,9.0,4.0,1.0,,6.0,,,89.0
19,"Greenwood, Levi",9,4,4,13,,1.0,,1.0,,6.0,,2.0,,,,5.0,8.0,1.0,,1.0,,1.0,78.0
4,"Grundy, Brodie",3,2,9,12,,,24.0,3.0,,1.0,2.0,1.0,1.0,,,5.0,7.0,,,2.0,,,84.0
32,"Hoskin-Elliott, Will",10,4,12,22,,,,6.0,1.0,4.0,3.0,1.0,,,,8.0,17.0,,,3.0,,,85.0
8,"Langdon, Tom",9,10,15,24,,,,,3.0,2.0,,1.0,1.0,,,10.0,14.0,2.0,,3.0,,,90.0
37,"Maynard, Brayden",14,2,2,16,,,,5.0,7.0,,,4.0,2.0,1.0,,4.0,10.0,,,2.0,,,83.0
10,"Pendlebury, Scott",11,3,18,29,,,,4.0,2.0,7.0,4.0,3.0,1.0,1.0,,7.0,22.0,,,4.0,,,84.0
20,"Reid, Ben",7,5,4,11,1,2.0,,3.0,,4.0,,2.0,2.0,1.0,,5.0,7.0,1.0,2.0,2.0,,1.0,81.0
12,"Scharenberg, Matt",12,7,8,20,,,,,3.0,,,4.0,1.0,1.0,,5.0,15.0,,,2.0,,,87.0
22,"Sidebottom, Steele",15,7,11,26,,1.0,,6.0,2.0,4.0,4.0,2.0,1.0,2.0,,11.0,16.0,,,2.0,,,85.0
40,"Smith, Josh",6,4,6,12,,,,2.0,,1.0,1.0,3.0,1.0,3.0,,3.0,8.0,,,2.0,,,73.0
24,"Thomas, Josh",7,5,12,19,,1.0,,1.0,,1.0,1.0,4.0,1.0,,,6.0,13.0,,,2.0,,1.0,75.0
7,"Treloar, Adam",7,1,14,21,,,,1.0,2.0,2.0,6.0,3.0,1.0,,,10.0,12.0,,,1.0,1.0,1.0,77.0
18,"Varcoe, Travis",9,2,4,13,,,,1.0,5.0,1.0,,1.0,,,,1.0,11.0,,,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,96,170,374,12,8.0,40.0,51.0,35.0,53.0,29.0,50.0,22.0,16.0,,130.0,247.0,8.0,11.0,49.0,5.0,9.0,
Opposition,Opposition,227,113,211,438,18,9.0,29.0,59.0,40.0,54.0,37.0,47.0,16.0,22.0,6.0,144.0,293.0,11.0,13.0,43.0,15.0,10.0,
