North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 16d,50 (19-1-30 39.00%),39 (0.78),←,
44,"Brayshaw, Mark",24y 126d,6 (4-0-2 66.67%),2 (0.33),←,
22,"Bryce, Paul",21y 334d,38 (15-1-22 40.79%),24 (0.63),←,
18,"Carey, Wayne",19y 15d,15 (6-0-9 40.00%),11 (0.73),←,
30,"Chandler, Jeff",24y 91d,18 (9-1-8 52.78%),2 (0.11),←,
27,"Crocker, Darren",23y 77d,59 (27-1-31 46.61%),41 (0.69),←,
31,"Gallagher, Michael",24y 33d,18 (12-1-5 69.44%),19 (1.06),2 (2-0-0 100.00%),2 (1.00)
12,"Hamilton, Steven",19y 277d,4 (2-0-2 50.00%),1 (0.25),←,
34,"Hepburn, Mark",21y 286d,45 (19-1-25 43.33%),25 (0.56),←,
9,"Larkin, Matthew",25y 296d,116 (57-3-56 50.43%),97 (0.84),←,
35,"Longmire, John",19y 162d,38 (12-1-25 32.89%),78 (2.05),←,
4,"Martyn, Mick",21y 284d,44 (17-1-26 39.77%),4 (0.09),←,
16,"McCarthy, John",23y 73d,49 (17-1-31 35.71%),38 (0.78),←,
19,"McRae, Dean",21y 211d,57 (24-1-32 42.98%),17 (0.30),←,
28,"Pickering, Liam",21y 275d,13 (4-0-9 30.77%),7 (0.54),←,
36,"Romero, Jose",18y 314d,20 (7-0-13 35.00%),23 (1.15),←,
2,"Schwass, Wayne",21y 196d,39 (14-0-25 35.90%),19 (0.49),←,
24,"Sholl, Craig",22y 163d,10 (4-0-6 40.00%),1 (0.10),←,
32,"Smith, Shaun",20y 354d,28 (15-1-12 55.36%),18 (0.64),←,
13,"Tudor, Leigh",20y 259d,3 (2-0-1 66.67%),4 (1.33),←,
Totals,Totals,21y 338d,670 (286-14-370 42.69%),470 (0.70),,
C,"Schimmelbusch, Wayne",37y 143d,11 (4-0-7 36.36%),,←,
