North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 84d,59 (26-1-32 44.92%),56 (0.95),←,
44,"Brayshaw, Mark",24y 194d,15 (11-0-4 73.33%),2 (0.13),←,
22,"Bryce, Paul",22y 37d,47 (22-1-24 47.87%),26 (0.55),←,
14,"Buckley, Ben",23y 50d,47 (18-0-29 38.30%),12 (0.26),←,
18,"Carey, Wayne",19y 83d,23 (13-0-10 56.52%),31 (1.35),←,
30,"Chandler, Jeff",24y 159d,27 (16-1-10 61.11%),3 (0.11),←,
27,"Crocker, Darren",23y 145d,64 (30-1-33 47.66%),43 (0.67),←,
6,"Fairley, Ian",25y 334d,102 (49-2-51 49.02%),137 (1.34),←,
31,"Gallagher, Michael",24y 101d,27 (19-1-7 72.22%),19 (0.70),11 (9-0-2 81.82%),2 (0.18)
29,"German, Peter",25y 197d,124 (60-3-61 49.60%),146 (1.18),←,
34,"Hepburn, Mark",21y 354d,54 (26-1-27 49.07%),29 (0.54),←,
9,"Larkin, Matthew",25y 364d,123 (63-3-57 52.44%),111 (0.90),←,
35,"Longmire, John",19y 230d,47 (19-1-27 41.49%),122 (2.60),←,
4,"Martyn, Mick",21y 352d,52 (23-1-28 45.19%),4 (0.08),←,
16,"McCarthy, John",23y 141d,58 (24-1-33 42.24%),52 (0.90),←,
19,"McRae, Dean",21y 279d,62 (27-1-34 44.35%),19 (0.31),←,
3,"Rock, Anthony",19y 323d,17 (8-0-9 47.06%),12 (0.71),←,
36,"Romero, Jose",19y 17d,29 (14-0-15 48.28%),39 (1.34),←,
24,"Sholl, Craig",22y 231d,19 (11-0-8 57.89%),3 (0.16),←,
15,"Smith, Ross",25y 196d,120 (54-2-64 45.83%),24 (0.20),←,
Totals,Totals,22y 303d,1116 (533-20-563 47.76%),890 (0.80),,
C,"Schimmelbusch, Wayne",37y 211d,20 (11-0-9 55.00%),,←,
