West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",19y 160d,2 (2-0-0 100.00%),,←,
37,"Barrass, Tom",22y 322d,48 (33-1-14 69.79%),,←,
28,"Cole, Tom",21y 90d,24 (16-0-8 66.67%),,←,
15,"Cripps, Jamie",26y 125d,141 (83-1-57 59.22%),176 (1.25),125 (75-1-49 60.40%),160 (1.28)
27,"Darling, Jack",26y 74d,169 (106-1-62 63.02%),313 (1.85),←,
14,"Duggan, Liam",21y 258d,67 (43-0-24 64.18%),9 (0.13),←,
25,"Hurn, Shannon",30y 356d,245 (142-1-102 58.16%),50 (0.20),←,
34,"Hutchings, Mark",27y 93d,92 (56-1-35 61.41%),43 (0.47),←,
2,"LeCras, Mark",31y 361d,216 (123-1-92 57.18%),438 (2.03),←,
29,"Lycett, Scott",25y 334d,72 (45-0-27 62.50%),45 (0.63),←,
7,"Masten, Chris",29y 116d,195 (108-1-86 55.64%),67 (0.34),←,
20,"McGovern, Jeremy",26y 133d,100 (65-0-35 65.00%),35 (0.35),←,
8,"Redden, Jack",27y 260d,185 (82-1-102 44.59%),69 (0.37),56 (38-0-18 67.86%),17 (0.30)
44,"Rioli, Willie",23y 83d,21 (16-0-5 76.19%),25 (1.19),←,
1,"Ryan, Liam",21y 328d,10 (5-0-5 50.00%),17 (1.70),←,
31,"Schofield, Will",29y 214d,174 (96-1-77 55.46%),22 (0.13),←,
4,"Sheed, Dom",23y 138d,75 (47-1-27 63.33%),29 (0.39),←,
5,"Sheppard, Brad",27y 95d,153 (88-1-64 57.84%),17 (0.11),←,
13,"Shuey, Luke",28y 85d,174 (109-1-64 62.93%),127 (0.73),←,
19,"Vardy, Nathan",27y 62d,54 (34-1-19 63.89%),40 (0.74),29 (17-0-12 58.62%),15 (0.52)
18,"Venables, Daniel",19y 280d,12 (9-0-3 75.00%),8 (0.67),←,
6,"Yeo, Elliot",24y 329d,129 (76-1-52 59.30%),58 (0.45),102 (65-1-36 64.22%),57 (0.56)
Totals,Totals,25y 212d,2358 (1384-14-960 58.69%),1588 (0.67),,
C,"Simpson, Adam",42y 191d,115 (73-1-41 63.91%),,←,
