St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",4,5,7,11,,,,1.0,,1.0,,2.0,,1.0,,5.0,7.0,,,,1.0,,94.0
27,"Blake, Jason",10,9,2,12,,,,,1.0,,,2.0,,1.0,,1.0,11.0,1.0,,5.0,,,100.0
16,"Clarke, Raphael",2,2,2,4,,,,2.0,,,,,,,,1.0,3.0,,,1.0,,,15.0
26,"Dal Santo, Nick",16,6,8,24,,1.0,,10.0,3.0,6.0,,1.0,1.0,1.0,,8.0,16.0,,,,2.0,2.0,90.0
40,"Eddy, Robert",7,6,5,12,,,,7.0,,2.0,3.0,2.0,1.0,,,7.0,6.0,1.0,,1.0,,,71.0
25,"Fisher, Sam",7,5,13,20,,,,,2.0,,1.0,1.0,,1.0,,3.0,17.0,,,3.0,,,100.0
15,"Gardiner, Michael",7,5,2,9,1,,15.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,3.0,6.0,1.0,,2.0,,,67.0
14,"Geary, Jarryn",8,5,8,16,,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,,5.0,11.0,,,,,,98.0
19,"Gilbert, Sam",17,9,5,22,1,,,1.0,4.0,5.0,1.0,6.0,,1.0,2.0,7.0,15.0,3.0,,3.0,1.0,1.0,95.0
18,"Goddard, Brendon",20,10,13,33,,1.0,1.0,2.0,8.0,7.0,5.0,5.0,,2.0,3.0,14.0,15.0,3.0,1.0,6.0,3.0,1.0,86.0
33,"Gwilt, James",16,7,4,20,,,,2.0,2.0,4.0,,,,,,1.0,18.0,,,2.0,,,89.0
7,"Hayes, Lenny",8,,9,17,,,1.0,5.0,1.0,3.0,4.0,,2.0,,,6.0,10.0,,,2.0,,,84.0
4,"Jones, Clinton",8,4,5,13,1,1.0,,3.0,,1.0,1.0,,1.0,,,6.0,7.0,,,2.0,,,90.0
23,"Koschitzke, Justin",7,7,9,16,2,1.0,3.0,2.0,,1.0,1.0,4.0,,3.0,,10.0,7.0,4.0,3.0,1.0,,1.0,77.0
5,"McEvoy, Ben",2,2,6,8,,1.0,8.0,,,,,1.0,,1.0,,2.0,6.0,1.0,1.0,4.0,,,65.0
32,"McQualter, Andrew",8,6,9,17,1,,,5.0,1.0,4.0,1.0,1.0,,,,4.0,13.0,1.0,2.0,,,,83.0
44,"Milne, Stephen",8,2,5,13,4,1.0,,4.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,9.0,4.0,1.0,1.0,3.0,5.0,,93.0
11,"Montagna, Leigh",10,1,7,17,,1.0,,5.0,,3.0,3.0,3.0,3.0,2.0,,11.0,7.0,,,,,,82.0
30,"Peake, Brett",12,2,2,14,,2.0,,4.0,1.0,4.0,2.0,1.0,1.0,,,4.0,11.0,,,,4.0,,77.0
22,"Ray, Farren",14,10,7,21,,,,7.0,,3.0,3.0,1.0,,1.0,,6.0,15.0,,1.0,3.0,2.0,1.0,83.0
13,"Schneider, Adam",13,12,8,21,2,2.0,,3.0,,2.0,1.0,2.0,,1.0,,5.0,16.0,3.0,2.0,1.0,,2.0,80.0
28,"Stanley, Rhys",3,3,5,8,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,6.0,3.0,1.0,1.0,2.0,2.0,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,118,141,348,12,13.0,28.0,68.0,27.0,54.0,33.0,39.0,12.0,21.0,6.0,124.0,224.0,20.0,12.0,41.0,20.0,8.0,
Opposition,Opposition,170,76,148,318,10,7.0,56.0,66.0,37.0,39.0,41.0,39.0,21.0,12.0,,128.0,189.0,10.0,13.0,36.0,9.0,7.0,
