West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",3,4,15,18,,,,2.0,4.0,,1.0,4.0,1.0,1.0,,5.0,14.0,,,2.0,,,83.0
26,"Butler, Sam",6,3,7,13,,,,1.0,,1.0,1.0,,2.0,,,6.0,7.0,,,1.0,,,82.0
48,"Cockie, Adam",7,4,5,12,,2.0,,4.0,,5.0,2.0,1.0,,1.0,,3.0,9.0,,,1.0,3.0,,66.0
20,"Cox, Dean",16,7,8,24,,1.0,19.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,,10.0,14.0,1.0,,1.0,,,84.0
32,"Embley, Andrew",7,2,8,15,2,,,2.0,,,1.0,4.0,1.0,2.0,,5.0,10.0,,,3.0,,,86.0
23,"Glass, Darren",5,4,9,14,,,,2.0,2.0,,,,,,,5.0,8.0,1.0,,6.0,,,94.0
29,"Hansen, Ashley",8,3,2,10,,2.0,,2.0,,3.0,,,1.0,,,1.0,8.0,,,,,1.0,69.0
39,"Hunter, Adam",8,3,1,9,1,1.0,,4.0,,3.0,1.0,2.0,,1.0,,5.0,4.0,,2.0,1.0,1.0,,80.0
25,"Hurn, Shannon",11,1,10,21,1,,,,2.0,4.0,2.0,1.0,3.0,,1.0,9.0,12.0,,,3.0,2.0,,90.0
38,"Jones, Brett",6,3,6,12,,,,,2.0,1.0,1.0,3.0,,,,4.0,8.0,,,4.0,2.0,,80.0
4,"Kerr, Daniel",5,1,11,16,,1.0,,5.0,1.0,2.0,4.0,1.0,1.0,1.0,,12.0,6.0,,,2.0,,,69.0
2,"LeCras, Mark",5,,1,6,2,1.0,,6.0,1.0,,,2.0,2.0,2.0,,2.0,3.0,,,3.0,,,90.0
21,"Lynch, Quinten",8,4,10,18,,1.0,5.0,4.0,,4.0,2.0,2.0,,1.0,,6.0,12.0,,1.0,,,,92.0
16,"Mackenzie, Eric",10,5,7,17,,,,,6.0,1.0,,2.0,3.0,1.0,,6.0,10.0,,,6.0,1.0,,81.0
13,"Masten, Chris",8,2,8,16,1,2.0,,4.0,,2.0,,3.0,2.0,2.0,,7.0,8.0,,,1.0,,2.0,73.0
27,"McKinley, Ben",11,6,3,14,1,3.0,,,,5.0,,2.0,2.0,,,6.0,6.0,2.0,2.0,1.0,,,89.0
6,"Nicoski, Mark",10,3,4,14,,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,5.0,9.0,1.0,,,,,92.0
11,"Priddis, Matt",13,5,13,26,,,,8.0,2.0,6.0,3.0,2.0,1.0,,,8.0,19.0,,,2.0,,,77.0
24,"Rosa, Matt",13,4,8,21,,,,1.0,2.0,2.0,5.0,5.0,1.0,3.0,,8.0,12.0,,,3.0,1.0,,86.0
37,"Selwood, Adam",7,1,16,23,,1.0,,6.0,,3.0,6.0,2.0,1.0,1.0,,12.0,11.0,,,1.0,1.0,,86.0
41,"Staker, Brent",4,2,6,10,1,1.0,2.0,3.0,1.0,2.0,1.0,3.0,,1.0,,5.0,6.0,,1.0,1.0,,,64.0
44,"Wirrpanda, David",12,,4,16,,,,1.0,5.0,1.0,,1.0,,,,4.0,10.0,,,1.0,3.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,67,162,345,9,20.0,26.0,59.0,31.0,51.0,35.0,46.0,25.0,21.0,1.0,134.0,206.0,5.0,6.0,43.0,14.0,3.0,
Opposition,Opposition,212,127,187,399,13,9.0,25.0,60.0,37.0,47.0,30.0,50.0,21.0,25.0,5.0,124.0,273.0,19.0,8.0,37.0,23.0,7.0,
