Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 107d,73 (47-2-24 65.75%),23 (0.32),←,
21,"Balta, Noah",22y 203d,53 (34-0-19 64.15%),18 (0.34),←,
29,"Bolton, Shai",23y 157d,76 (48-2-26 64.47%),75 (0.99),←,
35,"Broad, Nathan",29y 29d,93 (67-1-25 72.58%),1 (0.01),←,
11,"Castagna, Jason",25y 306d,127 (83-2-42 66.14%),124 (0.98),←,
9,"Cotchin, Trent",32y 37d,276 (152-3-121 55.62%),131 (0.47),←,
10,"Edwards, Shane",33y 201d,290 (149-6-135 52.41%),176 (0.61),←,
34,"Graham, Jack",24y 78d,86 (58-2-26 68.60%),35 (0.41),←,
2,"Grimes, Dylan",30y 302d,197 (124-2-71 63.45%),3 (0.02),←,
23,"Lambert, Kane",30y 169d,131 (88-1-42 67.56%),78 (0.60),←,
19,"Lynch, Tom",29y 195d,202 (82-3-117 41.34%),415 (2.05),71 (45-2-24 64.79%),161 (2.27)
4,"Martin, Dustin",30y 322d,263 (150-3-110 57.60%),297 (1.13),←,
33,"McIntosh, Kamdyn",28y 41d,132 (87-1-44 66.29%),36 (0.27),←,
25,"Nankervis, Toby",27y 275d,107 (74-0-33 69.16%),34 (0.32),95 (67-0-28 70.53%),31 (0.33)
47,"Nyuon, Bigoa",20y 361d,1 (1-0-0 100.00%),,←,
50,"Pickett, Marlion",30y 128d,45 (26-2-17 60.00%),9 (0.20),←,
3,"Prestia, Dion",29y 214d,179 (86-1-92 48.32%),58 (0.32),84 (60-1-23 72.02%),28 (0.33)
8,"Riewoldt, Jack",33y 195d,312 (164-6-142 53.53%),731 (2.34),←,
17,"Rioli, Daniel",25y 28d,123 (78-2-43 64.23%),90 (0.73),←,
49,"Rioli, Maurice",19y 255d,5 (4-0-1 80.00%),5 (1.00),←,
15,"Short, Jayden",26y 110d,123 (77-2-44 63.41%),22 (0.18),←,
20,"Soldo, Ivan",26y 30d,42 (31-1-10 75.00%),15 (0.36),←,
1,"Vlastuin, Nick",28y 25d,177 (112-2-63 63.84%),27 (0.15),←,
Totals,Totals,27y 180d,3113 (1822-44-1247 58.53%),2403 (0.77),,
C,"Hardwick, Damien",49y 269d,283 (159-4-120 56.89%),,←,
