Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",32y 95d,301 (181-6-114 61.13%),395 (1.31),53 (30-2-21 58.49%),88 (1.66)
5,"Boyd, Matthew",26y 276d,125 (60-2-63 48.80%),41 (0.33),←,
17,"Cooney, Adam",23y 242d,120 (60-2-58 50.83%),120 (1.00),←,
4,"Cross, Daniel",26y 61d,120 (57-3-60 48.75%),20 (0.17),←,
10,"Eagleton, Nathan",30y 201d,246 (114-5-127 47.36%),206 (0.84),190 (88-3-99 47.11%),161 (0.85)
13,"Giansiracusa, Daniel",27y 80d,160 (70-4-86 45.00%),164 (1.02),←,
9,"Gilbee, Lindsay",27y 326d,150 (72-2-76 48.67%),87 (0.58),←,
16,"Griffen, Ryan",22y 307d,85 (49-1-35 58.24%),43 (0.51),←,
8,"Hahn, Mitch",28y 20d,147 (68-2-77 46.94%),123 (0.84),←,
40,"Harbrow, Jarrod",20y 316d,33 (17-1-15 53.03%),20 (0.61),←,
25,"Hargrave, Ryan",27y 308d,149 (68-4-77 46.98%),34 (0.23),←,
7,"Higgins, Shaun",21y 87d,40 (21-1-18 53.75%),44 (1.10),←,
20,"Hill, Josh",20y 131d,29 (18-1-10 63.79%),28 (0.97),←,
15,"Hudson, Ben",30y 95d,88 (54-1-33 61.93%),8 (0.09),33 (22-1-10 68.18%),2 (0.06)
6,"Johnson, Brad",32y 316d,334 (159-7-168 48.65%),528 (1.58),←,
36,"Lake, Brian",27y 92d,132 (60-2-70 46.21%),14 (0.11),←,
27,"Minson, Will",24y 49d,76 (44-1-31 58.55%),38 (0.50),←,
38,"Morris, Dale",26y 152d,97 (55-2-40 57.73%),2 (0.02),←,
42,"Picken, Liam",22y 302d,9 (5-0-4 55.56%),2 (0.22),←,
35,"Tiller, Stephen",22y 65d,20 (11-1-8 57.50%),7 (0.35),←,
14,"Ward, Callan",19y 50d,13 (8-0-5 61.54%),7 (0.54),←,
28,"Welsh, Scott",30y 174d,193 (114-1-78 59.33%),350 (1.81),28 (18-1-9 66.07%),50 (1.79)
Totals,Totals,25y 353d,2667 (1365-49-1253 51.18%),2281 (0.86),,
C,"Eade, Rodney",51y 56d,255 (137-4-114 54.51%),,103 (56-2-45 55.34%),
