Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",25y 102d,115 (68-2-45 60.00%),48 (0.42),←,
7,"Cunningham, Harry",20y 148d,13 (8-0-5 61.54%),11 (0.85),←,
19,"Derickx, Tom",26y 147d,8 (5-0-3 62.50%),2 (0.25),6 (4-0-2 66.67%),2 (0.33)
37,"Goodes, Adam",34y 115d,333 (187-5-141 56.91%),412 (1.24),←,
39,"Grundy, Heath",27y 335d,146 (86-2-58 59.59%),23 (0.16),←,
4,"Hannebery, Dan",23y 68d,108 (67-2-39 62.96%),47 (0.44),←,
33,"Jack, Brandon",19y 343d,11 (9-0-2 81.82%),10 (0.91),←,
15,"Jack, Kieren",26y 309d,145 (83-3-59 58.28%),109 (0.75),←,
32,"Jetta, Lewis",24y 364d,85 (53-2-30 63.53%),75 (0.88),←,
12,"Kennedy, Josh",25y 317d,118 (71-2-45 61.02%),71 (0.60),105 (66-2-37 63.81%),67 (0.64)
11,"Laidler, Jeremy",24y 271d,32 (19-1-12 60.94%),5 (0.16),6 (4-0-2 66.67%),3 (0.50)
44,"Lloyd, Jake",20y 225d,3 (3-0-0 100.00%),1 (0.33),←,
9,"Malceski, Nick",29y 261d,158 (101-2-55 64.56%),61 (0.39),←,
21,"McGlynn, Ben",28y 270d,132 (76-2-54 58.33%),148 (1.12),88 (53-2-33 61.36%),120 (1.36)
3,"McVeigh, Jarrad",29y 26d,226 (134-4-88 60.18%),161 (0.71),←,
26,"Parker, Luke",21y 190d,64 (40-1-23 63.28%),43 (0.67),←,
38,"Pyke, Mike",30y 40d,78 (47-1-30 60.90%),42 (0.54),←,
24,"Rampe, Dane",23y 335d,30 (18-1-11 61.67%),2 (0.07),←,
20,"Reid, Sam",22y 127d,59 (39-2-18 67.80%),64 (1.08),←,
25,"Richards, Ted",31y 112d,213 (125-4-84 59.62%),32 (0.15),180 (106-4-70 60.00%),13 (0.07)
2,"Shaw, Rhyce",32y 199d,200 (108-1-91 54.25%),43 (0.22),106 (60-1-45 57.08%),23 (0.22)
40,"Smith, Nick",25y 325d,105 (62-2-41 60.00%),9 (0.09),←,
Totals,Totals,26y 61d,2382 (1409-39-934 59.15%),1419 (0.60),,
C,"Longmire, John",43y 123d,81 (52-2-27 65.43%),,←,
