Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",23y 94d,88 (29-3-56 34.66%),16 (0.18),←,
6,"Bate, Matthew",23y 362d,85 (26-1-58 31.18%),87 (1.02),←,
36,"Davey, Aaron",27y 345d,147 (59-3-85 41.16%),151 (1.03),←,
50,"Evans, Michael",18y 312d,1 (0-0-1 0.00%),,←,
8,"Frawley, James",22y 243d,68 (21-1-46 31.62%),2 (0.03),←,
18,"Green, Brad",30y 69d,228 (98-3-127 43.64%),304 (1.33),←,
5,"Gysberts, Jordan",19y 344d,9 (3-1-5 38.89%),2 (0.22),←,
39,"Jetta, Neville",21y 98d,25 (5-2-18 24.00%),14 (0.56),←,
2,"Jones, Nathan",23y 121d,100 (26-3-71 27.50%),42 (0.42),←,
24,"Jurrah, Liam",22y 241d,25 (10-1-14 42.00%),62 (2.48),←,
28,"Macdonald, Joel",26y 223d,99 (53-2-44 54.55%),6 (0.06),19 (8-1-10 44.74%),
19,"Maric, Addam",21y 33d,17 (3-1-13 20.59%),12 (0.71),←,
34,"Martin, Stefan",24y 185d,36 (9-1-26 26.39%),6 (0.17),←,
13,"McKenzie, Jordie",20y 334d,23 (8-1-14 36.96%),2 (0.09),←,
22,"Moloney, Brent",27y 113d,116 (41-3-72 36.64%),29 (0.25),93 (29-2-62 32.26%),23 (0.25)
29,"Newton, Michael",24y 24d,27 (6-0-21 22.22%),34 (1.26),←,
15,"Petterd, Ricky",22y 301d,40 (11-1-28 28.75%),45 (1.13),←,
27,"Rivers, Jared",26y 215d,114 (45-3-66 40.79%),4 (0.04),←,
12,"Sylvia, Colin",25y 194d,110 (38-2-70 35.45%),88 (0.80),←,
35,"Tapscott, Luke",19y 327d,8 (3-1-4 43.75%),1 (0.13),←,
1,"Warnock, Matthew",27y 48d,54 (11-1-42 21.30%),1 (0.02),←,
4,"Watts, Jack",20y 56d,26 (8-2-16 34.62%),19 (0.73),←,
Totals,Totals,23y 244d,1446 (513-36-897 35.48%),927 (0.64),,
C,"Bailey, Dean",44y 123d,74 (18-2-54 25.68%),,←,
