Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",24,7,7,31,,,,1.0,11.0,3.0,1.0,,,,,3.0,21.0,,1.0,1.0,1.0,1.0,85.0
22 ↑,"Breust, Luke",3,1,2,5,1,,,2.0,,1.0,,1.0,,,,1.0,4.0,,1.0,,,,31.0
16,"DAmbrosio, Massimo",11,3,6,17,,,,2.0,,2.0,,2.0,1.0,,,2.0,15.0,,,1.0,,,80.0
12,"Day, Will",8,4,14,22,,,,5.0,2.0,3.0,4.0,1.0,1.0,,,12.0,10.0,,,1.0,,,82.0
35 ↓,"Dear, Calsher",3,2,3,6,,,1.0,1.0,,1.0,,3.0,,2.0,,6.0,2.0,2.0,1.0,2.0,,,51.0
8,"Frost, Sam",7,6,6,13,,,,1.0,3.0,,,1.0,1.0,1.0,,6.0,6.0,,,3.0,,,95.0
33,"Ginnivan, Jack",11,4,9,20,1,2.0,,2.0,,3.0,2.0,3.0,2.0,1.0,,8.0,12.0,,2.0,,,,82.0
19,"Gunston, Jack",4,2,3,7,,1.0,,3.0,1.0,,,,,,,3.0,4.0,,1.0,4.0,,,87.0
15,"Hardwick, Blake",9,3,7,16,,1.0,,6.0,6.0,,,2.0,,,,7.0,8.0,1.0,,3.0,,,90.0
4,"Impey, Jarman",19,7,3,22,,,,2.0,3.0,2.0,2.0,3.0,,,,6.0,16.0,,,,2.0,,82.0
31,"Macdonald, Connor",8,,7,15,1,2.0,,3.0,,4.0,,,,,,6.0,10.0,,,1.0,,,79.0
28,"Mackenzie, Cam",8,3,8,16,,,,2.0,2.0,,1.0,1.0,,,,6.0,11.0,,,1.0,,,65.0
32,"Maginness, Finn",8,2,2,10,,,,3.0,1.0,1.0,,,,,,1.0,9.0,,,,,,74.0
17,"Meek, Lloyd",7,4,5,12,1,,46.0,8.0,1.0,2.0,1.0,2.0,,1.0,,5.0,8.0,1.0,1.0,2.0,,,88.0
40,"Mitchell, Seamus",6,4,5,11,,,,2.0,1.0,2.0,,2.0,,,,3.0,8.0,2.0,,2.0,,1.0,84.0
13,"Moore, Dylan",7,2,7,14,2,,,5.0,,2.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,,1.0,,,,87.0
11,"Nash, Conor",11,1,4,15,,,3.0,7.0,2.0,4.0,3.0,4.0,3.0,2.0,,5.0,11.0,,,4.0,,1.0,74.0
3,"Newcombe, Jai",11,3,20,31,,1.0,,7.0,2.0,2.0,8.0,1.0,1.0,,3.0,17.0,13.0,,,,1.0,,86.0
14,"Scrimshaw, Jack",10,7,6,16,,,,5.0,2.0,1.0,1.0,3.0,1.0,3.0,,7.0,7.0,2.0,,4.0,1.0,,76.0
29,"Serong, Jai",6,3,8,14,,,,3.0,3.0,,,,1.0,,,6.0,6.0,,,2.0,,,84.0
34,"Watson, Nick",4,3,6,10,2,1.0,,2.0,,3.0,2.0,1.0,,,,7.0,4.0,,2.0,1.0,,1.0,68.0
23,"Weddle, Josh",11,4,3,14,,,,1.0,4.0,2.0,1.0,2.0,1.0,1.0,,8.0,5.0,2.0,,5.0,,,96.0
5,"Worpel, James",9,1,5,14,,,,4.0,,6.0,7.0,2.0,2.0,1.0,,9.0,6.0,,,,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,76,146,351,8,10.0,50.0,77.0,44.0,44.0,34.0,35.0,15.0,13.0,5.0,141.0,204.0,10.0,10.0,37.0,5.0,4.0,
Opposition,Opposition,232,117,132,364,7,11.0,37.0,84.0,34.0,51.0,38.0,46.0,13.0,15.0,1.0,144.0,223.0,18.0,14.0,40.0,4.0,5.0,
