Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 257d,256 (102-2-152 40.23%),256 (1.00),236 (98-2-136 41.95%),235 (1.00)
10,"Caracella, Blake",29y 25d,182 (115-2-65 63.74%),218 (1.20),22 (6-0-16 27.27%),34 (1.55)
8,"Clement, James",29y 217d,196 (78-0-118 39.80%),47 (0.24),112 (52-0-60 46.43%),9 (0.08)
32,"Cloke, Travis",19y 35d,17 (5-0-12 29.41%),12 (0.71),←,
1,"Davis, Leon",24y 296d,102 (43-0-59 42.16%),118 (1.16),←,
4,"Didak, Alan",23y 53d,81 (42-0-39 51.85%),109 (1.35),←,
25,"Fraser, Josh",24y 94d,115 (58-0-57 50.43%),106 (0.92),←,
6,"Holland, Brodie",26y 96d,132 (52-0-80 39.39%),127 (0.96),96 (44-0-52 45.83%),90 (0.94)
26,"Johnson, Ben",25y 4d,115 (58-0-57 50.43%),23 (0.20),←,
18,"Licuria, Paul",28y 95d,162 (67-0-95 41.36%),55 (0.34),152 (65-0-87 42.76%),53 (0.35)
24,"Lockyer, Tarkyn",26y 161d,121 (51-0-70 42.15%),64 (0.53),←,
3,"Lonie, Ryan",23y 36d,98 (48-0-50 48.98%),51 (0.52),←,
43,"Lumumba, Heritier",19y 145d,5 (1-0-4 20.00%),1 (0.20),←,
27,"Maxwell, Nick",22y 310d,32 (12-0-20 37.50%),7 (0.22),←,
11,"OBree, Shane",27y 25d,147 (68-0-79 46.26%),60 (0.41),128 (59-0-69 46.09%),57 (0.45)
35,"Prestigiacomo, Simon",28y 68d,162 (63-0-99 38.89%),3 (0.02),←,
21,"Richards, Guy",23y 19d,16 (5-0-11 31.25%),3 (0.19),←,
23,"Rocca, Anthony",28y 237d,186 (85-0-101 45.70%),295 (1.59),164 (74-0-90 45.12%),284 (1.73)
39,"Shaw, Heath",20y 133d,7 (1-0-6 14.29%),1 (0.14),←,
36,"Swan, Dane",22y 43d,32 (12-0-20 37.50%),5 (0.16),←,
20,"Tarrant, Chris",25y 203d,143 (65-0-78 45.45%),264 (1.85),←,
13,"Thomas, Dale",18y 292d,2 (1-0-1 50.00%),2 (1.00),←,
Totals,Totals,24y 345d,2309 (1032-4-1273 44.69%),1827 (0.79),,
C,"Malthouse, Mick",52y 235d,518 (287-4-227 55.79%),,140 (64-0-76 45.71%),
