Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",10,2,11,21,,,,3.0,2.0,2.0,1.0,5.0,,1.0,,5.0,18.0,,,4.0,,,89.0
20,"Barlow, Michael",18,9,17,35,,2.0,,5.0,3.0,5.0,5.0,7.0,2.0,3.0,,13.0,21.0,,1.0,4.0,,,88.0
29,"Bowes, Jack",12,3,13,25,,,,4.0,3.0,1.0,4.0,4.0,1.0,1.0,,14.0,14.0,,,4.0,,,86.0
32,"Crossley, Brayden",4,4,8,12,1,,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,4.0,8.0,1.0,1.0,1.0,,,90.0
8,"Fiorini, Brayden",12,4,11,23,,1.0,,4.0,2.0,3.0,3.0,3.0,1.0,1.0,,4.0,20.0,,,1.0,1.0,1.0,76.0
5,"Harbrow, Jarrod",19,6,7,26,,,,6.0,2.0,1.0,1.0,6.0,1.0,1.0,,3.0,24.0,,,,,,88.0
40,"Heron, Jacob",3,3,4,7,,,,2.0,1.0,,2.0,1.0,,1.0,,3.0,4.0,,,2.0,,,87.0
39,"Holman, Nick",7,2,8,15,,,,2.0,,3.0,3.0,3.0,1.0,1.0,,6.0,9.0,,,,,,87.0
38,"Joyce, Jesse",10,5,10,20,,,,,2.0,,,2.0,,,,4.0,15.0,,,4.0,,,84.0
23,"Lemmens, Sean",5,4,5,10,,,,2.0,,1.0,,3.0,,1.0,,2.0,8.0,,,,,,83.0
21,"Leslie, Jack",,,2,2,,,,,,,,1.0,,,,2.0,,,,,,,14.0
25,"Lyons, Jarryd",14,4,9,23,1,1.0,,4.0,3.0,2.0,3.0,3.0,1.0,,,7.0,15.0,,,1.0,1.0,,79.0
17,"May, Steven",13,5,6,19,,,,2.0,6.0,,1.0,4.0,1.0,3.0,,7.0,10.0,1.0,,8.0,,,100.0
11,"Miller, Touk",10,6,13,23,,1.0,,3.0,4.0,,2.0,3.0,1.0,1.0,,8.0,14.0,,1.0,1.0,,,86.0
35,"Rischitelli, Michael",7,4,8,15,,,,2.0,3.0,1.0,,1.0,1.0,,,3.0,12.0,,,3.0,,,79.0
18,"Scheer, Brad",9,4,4,13,1,,,3.0,,2.0,2.0,2.0,2.0,1.0,,9.0,5.0,1.0,1.0,3.0,,,86.0
36,"Schoenfeld, Josh",5,4,5,10,1,,,1.0,,,,,,,,3.0,7.0,,1.0,1.0,,,79.0
6,"Sexton, Alex",14,6,3,17,1,3.0,,1.0,1.0,5.0,1.0,4.0,,,,3.0,15.0,1.0,2.0,1.0,2.0,,88.0
24,"Swallow, David",10,5,10,20,,,,6.0,,,4.0,1.0,3.0,1.0,,10.0,11.0,,,,,,76.0
14,"Weller, Lachie",7,4,15,22,,,,2.0,1.0,2.0,2.0,3.0,2.0,1.0,,9.0,14.0,,,2.0,1.0,,83.0
28,"Witts, Jarrod",4,1,2,6,,,43.0,5.0,,,4.0,,,,,4.0,2.0,,,1.0,,,90.0
15,"Young, Aaron",7,3,6,13,,1.0,,2.0,,5.0,,3.0,,1.0,,3.0,10.0,1.0,1.0,2.0,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,88,177,377,5,10.0,46.0,60.0,33.0,34.0,39.0,61.0,18.0,19.0,,126.0,256.0,5.0,8.0,43.0,6.0,2.0,
Opposition,Opposition,243,135,173,416,22,10.0,30.0,74.0,27.0,56.0,30.0,47.0,19.0,18.0,6.0,144.0,280.0,20.0,21.0,43.0,4.0,16.0,
