Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",8,7,4,12,,1.0,,5.0,,4.0,,4.0,1.0,2.0,,2.0,11.0,,1.0,1.0,,,90.0
4 ↑,"Aish, James",6,2,6,12,,1.0,,4.0,1.0,,1.0,,1.0,,,4.0,8.0,1.0,1.0,,,,41.0
31,"Andrews, Harris",10,10,6,16,1,,,1.0,3.0,1.0,,,1.0,,,6.0,10.0,2.0,,7.0,,,96.0
9,"Beams, Dayne",13,,12,25,,1.0,,4.0,,5.0,7.0,2.0,,1.0,,12.0,14.0,,,1.0,,,90.0
3,"Christensen, Allen",20,5,9,29,1,,,4.0,,5.0,8.0,3.0,5.0,1.0,,15.0,15.0,,,,,,86.0
42,"Clarke, Justin",5,9,5,10,,1.0,,3.0,2.0,,,4.0,,2.0,,2.0,9.0,1.0,1.0,1.0,,,94.0
11 ↓,"Hanley, Pearce",3,1,3,6,,1.0,,3.0,1.0,1.0,1.0,,,,,3.0,3.0,,,,,,41.0
2,"Harwood, Ryan",11,4,2,13,,,,4.0,3.0,1.0,1.0,1.0,2.0,1.0,,3.0,11.0,1.0,,2.0,2.0,,71.0
23,"Leuenberger, Matthew",2,3,4,6,,1.0,26.0,2.0,1.0,,2.0,1.0,,1.0,,3.0,3.0,1.0,,3.0,,,89.0
12,"Martin, Stefan",5,9,13,18,,,18.0,1.0,2.0,,2.0,2.0,,,,7.0,12.0,,,4.0,,,91.0
32,"Mayes, Sam",11,8,3,14,,,,1.0,1.0,4.0,,1.0,,,,2.0,13.0,,1.0,,1.0,,80.0
25,"McStay, Daniel",2,3,3,5,,,,2.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,1.0,,,94.0
21,"Merrett, Daniel",5,6,2,7,,,,1.0,,,,3.0,,2.0,,3.0,4.0,2.0,,5.0,,,94.0
22,"Paparone, Marco",19,11,5,24,,,,2.0,5.0,1.0,,1.0,2.0,,,4.0,21.0,1.0,,,,,95.0
30,"Redden, Jack",13,7,12,25,,,,6.0,,2.0,2.0,5.0,,1.0,,8.0,17.0,,,,,2.0,83.0
10,"Rich, Daniel",9,4,7,16,,1.0,,3.0,1.0,3.0,,2.0,,2.0,,3.0,12.0,,1.0,1.0,,,80.0
18,"Robertson, Nick",12,7,5,17,,,,,2.0,,2.0,1.0,,1.0,,6.0,11.0,,,1.0,,,82.0
5,"Robinson, Mitch",6,3,7,13,1,1.0,,12.0,1.0,2.0,4.0,4.0,,2.0,,6.0,7.0,,2.0,2.0,,,85.0
38,"Rockliff, Tom",9,2,5,14,,,,17.0,2.0,2.0,5.0,1.0,3.0,1.0,,8.0,6.0,,,2.0,,,82.0
14,"Staker, Brent",8,3,1,9,,1.0,,4.0,,1.0,,1.0,4.0,,,5.0,4.0,,1.0,1.0,,,81.0
28,"Taylor, Lewis",14,5,18,32,,1.0,,3.0,4.0,2.0,3.0,6.0,,2.0,,11.0,21.0,,,1.0,,,79.0
15,"Zorko, Dayne",19,4,11,30,1,1.0,,6.0,2.0,2.0,4.0,,2.0,,2.0,12.0,20.0,,,1.0,1.0,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,113,143,353,4,12.0,44.0,88.0,31.0,37.0,42.0,44.0,22.0,20.0,2.0,128.0,234.0,10.0,8.0,34.0,4.0,2.0,
Opposition,Opposition,188,94,140,328,8,12.0,49.0,72.0,30.0,43.0,23.0,44.0,20.0,22.0,4.0,122.0,206.0,16.0,13.0,48.0,7.0,7.0,
