Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",11,5,9,20,1,2.0,,7.0,,4.0,7.0,2.0,1.0,,,12.0,11.0,1.0,1.0,4.0,1.0,1.0,82.0
17,"Bruce, Josh",2,2,3,5,,,4.0,3.0,,,1.0,3.0,,2.0,,5.0,1.0,1.0,,6.0,,,77.0
12,"Cordy, Zaine",5,3,7,12,,,,,1.0,2.0,,2.0,,1.0,,4.0,8.0,,,4.0,,,96.0
31,"Dale, Bailey",13,4,11,24,,,,1.0,5.0,5.0,3.0,4.0,,1.0,,10.0,11.0,1.0,,2.0,,,87.0
35,"Daniel, Caleb",20,7,5,25,,,,2.0,4.0,3.0,1.0,2.0,,,,3.0,19.0,,,1.0,1.0,,82.0
10,"Darcy, Sam",9,6,4,13,2,2.0,1.0,,,1.0,,3.0,1.0,,,8.0,6.0,3.0,4.0,1.0,,,73.0
5,"Dunkley, Josh",13,9,16,29,,,,9.0,2.0,4.0,8.0,4.0,1.0,1.0,3.0,17.0,15.0,2.0,1.0,3.0,,,83.0
15,"Duryea, Taylor",8,5,4,12,,,,2.0,3.0,,,1.0,,,,3.0,9.0,,,4.0,,,75.0
44,"English, Tim",11,8,6,17,,,28.0,5.0,,5.0,4.0,4.0,,1.0,,6.0,11.0,1.0,2.0,5.0,,,87.0
43,"Gardner, Ryan",6,4,3,9,,,,,2.0,,,1.0,,,,3.0,6.0,,,8.0,,,100.0
7,"Hunter, Lachie",19,9,4,23,1,2.0,,2.0,,8.0,,1.0,3.0,,,6.0,17.0,,2.0,,,,81.0
21,"Liberatore, Tom",8,1,10,18,,,,5.0,2.0,2.0,8.0,2.0,1.0,1.0,,10.0,7.0,,,1.0,,,81.0
11,"Macrae, Jack",13,3,12,25,,,,3.0,1.0,7.0,5.0,2.0,,1.0,,8.0,19.0,,,2.0,,1.0,79.0
27 ↑,"McComb, Robbie",,,,,,,,,,,,,,,,,,,,,,,
33,"Naughton, Aaron",10,6,5,15,3,3.0,4.0,1.0,,4.0,,3.0,1.0,1.0,,6.0,9.0,,2.0,2.0,,,88.0
20,"Richards, Ed",16,7,7,23,,,,3.0,4.0,3.0,1.0,1.0,,1.0,,5.0,20.0,,,7.0,,1.0,84.0
6,"Smith, Bailey",11,2,13,24,,,,2.0,1.0,4.0,3.0,3.0,1.0,,,9.0,12.0,,,,,1.0,91.0
37,"Smith, Roarke",11,3,8,19,3,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,8.0,11.0,,,2.0,,,74.0
1,"Treloar, Adam",15,3,10,25,1,1.0,,10.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,11.0,15.0,,,,,,84.0
2,"Ugle-Hagan, Jamarra",7,1,3,10,,2.0,,4.0,,2.0,,1.0,1.0,,,4.0,7.0,,1.0,,,1.0,71.0
23 ↓,"Vandermeer, Laitham",11,3,2,13,,,,1.0,1.0,5.0,,1.0,1.0,,,2.0,11.0,,,2.0,,1.0,73.0
19,"Weightman, Cody",7,4,4,11,1,,,3.0,,2.0,,2.0,2.0,1.0,,7.0,4.0,,2.0,2.0,,,79.0
34,"Williams, Bailey",10,5,6,16,,,,1.0,1.0,4.0,1.0,3.0,1.0,,,6.0,10.0,,,,,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,100,152,388,12,15.0,37.0,66.0,29.0,71.0,49.0,50.0,17.0,14.0,4.0,153.0,239.0,9.0,15.0,56.0,2.0,7.0,
Opposition,Opposition,240,127,117,357,10,4.0,42.0,57.0,58.0,39.0,21.0,65.0,14.0,17.0,2.0,128.0,223.0,13.0,12.0,46.0,4.0,9.0,
