0,1,2,3,4,5,6
←,"Round: 1 Venue: M.C.G. Date: Sat, 31-Mar-2001 2:10 PM Attendance: 52190","Round: 1 Venue: M.C.G. Date: Sat, 31-Mar-2001 2:10 PM Attendance: 52190","Round: 1 Venue: M.C.G. Date: Sat, 31-Mar-2001 2:10 PM Attendance: 52190","Round: 1 Venue: M.C.G. Date: Sat, 31-Mar-2001 2:10 PM Attendance: 52190","Round: 1 Venue: M.C.G. Date: Sat, 31-Mar-2001 2:10 PM Attendance: 52190",→
←,Hawthorn,3.1.19,8.3.51,12.5.77,13.7.85,→
←,Collingwood,4.3.27,6.8.44,8.15.63,11.15.81,→
←,Qrt margin,CW by 8,HW by 7,HW by 14,HW by 4,→
←,Qrt scores,CW 27-19,HW 32-17,HW 26-19,CW 18-8,→
←,Field umpires,"Martin Ellis (77), Bryan Sheehan (310), Mark Nash (144)","Martin Ellis (77), Bryan Sheehan (310), Mark Nash (144)","Martin Ellis (77), Bryan Sheehan (310), Mark Nash (144)","Martin Ellis (77), Bryan Sheehan (310), Mark Nash (144)",→
