Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Barnard, Paul",5,1,1,6,,,,,1.0,,,,,,,,,,,,,,
8,"Bewick, Darren",4,,2,6,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,
32,"Blumfield, Justin",9,4,7,16,2,1.0,,3.0,,6.0,,,1.0,,,,,,,,,,
28,"Bomford, Andrew",8,4,5,13,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,
33,"Caracella, Blake",11,7,6,17,1,,,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",5,4,2,7,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,
22,"Doolan, Ben",2,2,2,4,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,
36,"Eastaugh, Simon",14,12,8,22,,,14.0,2.0,1.0,3.0,1.0,6.0,2.0,4.0,1.0,,,,,,,,
31,"Fletcher, Dustin",17,3,1,18,,,,2.0,8.0,,1.0,2.0,3.0,2.0,,,,,,,,,
30,"Fraser, Mark",4,,2,6,,,,2.0,,,,,2.0,,,,,,,,,,
11,"Hardwick, Damien",19,6,1,20,,,,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,,
18,"Lloyd, Matthew",4,2,3,7,2,,,1.0,,2.0,1.0,,,3.0,,,,,,,,,
25,"Lucas, Scott",20,13,,20,4,4.0,,,,8.0,,2.0,3.0,1.0,3.0,,,,,,,,
24,"Misiti, Joe",8,1,10,18,1,,,3.0,2.0,2.0,4.0,1.0,2.0,,,,,,,,,,
29,"Moorcroft, Gary",8,4,6,14,1,1.0,,1.0,2.0,3.0,2.0,,,3.0,,,,,,,,,
3,"OConnor, Ryan",3,1,,3,2,1.0,1.0,,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",8,2,4,12,,,,6.0,1.0,1.0,2.0,,,,,,,,,,,,
47,"Olarenshaw, Ricky",12,2,8,20,,,,2.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,
15,"Prior, Michael",10,5,4,14,,,,4.0,4.0,1.0,,,2.0,,,,,,,,,,
7,"Solomon, Dean",10,5,5,15,,1.0,,1.0,3.0,1.0,,2.0,,3.0,,,,,,,,,
1,"Ukovic, Andrew",6,5,7,13,,,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,
6,"Wellman, Sean",13,9,6,19,,,,1.0,4.0,3.0,,2.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,92,90,290,13,11.0,15.0,34.0,36.0,42.0,17.0,22.0,22.0,20.0,4.0,,,,,,,,
Opposition,Opposition,198,76,121,319,13,19.0,35.0,30.0,27.0,52.0,25.0,24.0,20.0,21.0,2.0,,,,,,,,
