Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",28y 305d,82 (47-2-33 58.54%),55 (0.67),81 (47-2-32 59.26%),55 (0.68)
46,"Cox, Mason",33y 65d,123 (75-1-47 61.38%),120 (0.98),←,
25,"Crisp, Jack",30y 229d,236 (128-3-105 54.87%),77 (0.33),218 (121-3-94 56.19%),67 (0.31)
7,"Daicos, Josh",25y 174d,113 (67-2-44 60.18%),60 (0.53),←,
35,"Daicos, Nick",21y 136d,57 (41-1-15 72.81%),33 (0.58),←,
2,"de Goey, Jordan",28y 64d,166 (93-3-70 56.93%),195 (1.17),←,
17,"Frampton, Billy",27y 180d,48 (29-1-18 61.46%),19 (0.40),24 (19-1-4 81.25%),7 (0.29)
36,"Harrison, Harvey",20y 190d,8 (6-1-1 81.25%),5 (0.63),←,
23,"Hill, Bobby",24y 99d,75 (44-2-29 60.00%),80 (1.07),34 (27-1-6 80.88%),46 (1.35)
32,"Hoskin-Elliott, Will",30y 259d,213 (107-3-103 50.94%),175 (0.82),161 (95-3-63 59.94%),133 (0.83)
1,"Lipinski, Patrick",25y 306d,105 (64-1-40 61.43%),53 (0.50),49 (33-1-15 68.37%),23 (0.47)
18,"Macrae, Finlay",22y 66d,17 (6-0-11 35.29%),4 (0.24),←,
37,"Markov, Oleg",28y 10d,80 (43-0-37 53.75%),6 (0.08),29 (21-0-8 72.41%),1 (0.03)
4,"Maynard, Brayden",27y 241d,196 (106-3-87 54.85%),19 (0.10),←,
26,"McInnes, Reef",21y 158d,17 (11-0-6 64.71%),17 (1.00),←,
30,"Moore, Darcy",28y 114d,160 (86-3-71 54.69%),67 (0.42),←,
9,"Noble, John",27y 54d,100 (60-2-38 61.00%),8 (0.08),←,
10,"Pendlebury, Scott",36y 132d,393 (239-4-150 61.32%),198 (0.50),←,
3,"Quaynor, Isaac",24y 124d,95 (56-1-38 59.47%),3 (0.03),←,
29,"Richards, Joe",24y 177d,2 (2-0-0 100.00%),2 (1.00),←,
8,"Schultz, Lachie",26y 170d,99 (48-2-49 49.49%),111 (1.12),9 (5-1-3 61.11%),10 (1.11)
22,"Sidebottom, Steele",33y 137d,318 (193-5-120 61.48%),190 (0.60),←,
33,"Sullivan, Lachlan",26y 236d,3 (3-0-0 100.00%),2 (0.67),←,
Totals,Totals,27y 31d,2706 (1554-40-1112 57.43%),1499 (0.55),,
C,"McRae, Craig",50y 239d,61 (44-1-16 72.95%),,←,
