St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
22,"Begley, James",19y 23d,1 (0-0-1 0.00%),,←,
27,"Beveridge, Luke",28y 356d,116 (66-1-49 57.33%),104 (0.90),43 (23-0-20 53.49%),34 (0.79)
2,"Brown, Tony",22y 78d,96 (51-0-45 53.13%),56 (0.58),←,
3,"Burke, Nathan",29y 189d,268 (122-2-144 45.90%),96 (0.36),←,
10,"Everitt, Peter",25y 103d,130 (65-1-64 50.38%),211 (1.62),←,
14,"Francis, Tony",30y 135d,161 (83-2-76 52.17%),108 (0.67),19 (9-0-10 47.37%),5 (0.26)
25,"Hall, Barry",22y 187d,51 (28-0-23 54.90%),63 (1.24),←,
35,"Harvey, Robert",27y 358d,219 (112-2-105 51.60%),131 (0.60),←,
24,"Heatley, Jason",27y 174d,54 (33-0-21 61.11%),150 (2.78),51 (30-0-21 58.82%),142 (2.78)
8,"Hudghton, Max",22y 346d,61 (33-0-28 54.10%),1 (0.02),←,
5,"Jones, Austinn",22y 320d,106 (52-0-54 49.06%),91 (0.86),←,
36,"Knowles, Brett",21y 93d,13 (5-0-8 38.46%),2 (0.15),←,
23,"Loewe, Stewart",31y 83d,275 (126-1-148 46.00%),524 (1.91),←,
26,"McLaren, Joe",21y 246d,44 (19-0-25 43.18%),26 (0.59),←,
11,"Mitchell, Gavin",26y 229d,77 (34-0-43 44.16%),70 (0.91),41 (21-0-20 51.22%),52 (1.27)
28,"Ryan, Damien",22y 11d,48 (23-0-25 47.92%),7 (0.15),18 (9-0-9 50.00%),1 (0.06)
19,"Sziller, Steven",26y 242d,94 (50-0-44 53.19%),36 (0.38),←,
4,"Thompson, Andrew",26y 297d,65 (37-0-28 56.92%),46 (0.71),←,
15,"Wakelin, Darryl",25y 3d,95 (50-0-45 52.63%),8 (0.08),←,
12,"Wakelin, Shane",25y 2d,88 (40-1-47 46.02%),19 (0.22),←,
33,"Walton, Ben",19y 275d,16 (7-0-9 43.75%),11 (0.69),←,
20,"Young, Matthew",26y 331d,98 (52-0-46 53.06%),19 (0.19),77 (43-0-34 55.84%),13 (0.17)
Totals,Totals,25y 36d,2176 (1088-10-1078 50.00%),1779 (0.82),,
C,"Watson, Tim",38y 32d,20 (9-0-11 45.00%),,←,
