Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
2,"Dyson, Ricky",21y 296d,47 (16-1-30 35.11%),27 (0.57),←,
31,"Fletcher, Dustin",32y 75d,272 (171-3-98 63.42%),62 (0.23),←,
19,"Hille, David",26y 49d,119 (57-1-61 48.32%),84 (0.71),←,
35,"Hislop, Tom",19y 44d,3 (0-0-3 0.00%),1 (0.33),←,
1,"Johnson, Mark",29y 59d,190 (110-2-78 58.42%),88 (0.46),←,
27,"Laycock, Jason",22y 259d,36 (12-0-24 33.33%),21 (0.58),←,
18,"Lloyd, Matthew",29y 96d,225 (136-2-87 60.89%),806 (3.58),←,
42,"Lovett-Murray, Nathan",24y 245d,59 (20-0-39 33.90%),36 (0.61),←,
13,"Lovett, Andrew",24y 252d,44 (14-1-29 32.95%),55 (1.25),←,
25,"Lucas, Scott",29y 203d,241 (134-2-105 56.02%),420 (1.74),←,
33,"McPhee, Adam",24y 288d,120 (47-0-73 39.17%),56 (0.47),95 (41-0-54 43.16%),47 (0.49)
10,"McVeigh, Mark",26y 176d,156 (79-2-75 51.28%),70 (0.45),←,
22,"Michael, Mal",30y 27d,217 (118-1-98 54.61%),30 (0.14),16 (8-0-8 50.00%),2 (0.13)
6,"Monfries, Angus",20y 183d,47 (14-1-32 30.85%),44 (0.94),←,
38,"Nash, Jay",21y 212d,15 (6-1-8 43.33%),5 (0.33),←,
11,"Peverill, Damien",28y 9d,130 (62-2-66 48.46%),29 (0.22),←,
9,"Ramanauskas, Adam",26y 244d,114 (75-1-38 66.23%),55 (0.48),←,
30,"Ryder, Paddy",19y 129d,25 (9-1-15 38.00%),5 (0.20),←,
20,"Slattery, Henry",21y 180d,26 (11-1-14 44.23%),5 (0.19),←,
24,"Stanton, Brent",21y 81d,70 (24-1-45 35.00%),40 (0.57),←,
4,"Watson, Jobe",22y 163d,50 (18-1-31 37.00%),19 (0.38),←,
12,"Welsh, Andrew",24y 160d,111 (47-2-62 43.24%),16 (0.14),←,
Totals,Totals,24y 305d,2317 (1180-26-1111 50.93%),1974 (0.85),,
C,"Sheedy, Kevin",59y 209d,628 (384-6-238 61.62%),,←,
