Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
12,"Blakey, John",36y 39d,358 (190-0-168 53.07%),110 (0.31),223 (138-0-85 61.88%),72 (0.32)
22,"Burton, Matthew",32y 105d,136 (56-0-80 41.18%),62 (0.46),66 (34-0-32 51.52%),30 (0.45)
45,"Cochrane, Stuart",24y 43d,49 (23-0-26 46.94%),10 (0.20),←,
2,"Colbert, Leigh",27y 86d,155 (89-1-65 57.74%),63 (0.41),50 (27-0-23 54.00%),13 (0.26)
6,"Grant, Shannon",25y 135d,171 (103-1-67 60.53%),188 (1.10),113 (71-0-42 62.83%),150 (1.33)
39,"Harding, Leigh",21y 128d,23 (12-0-11 52.17%),32 (1.39),←,
29,"Harvey, Brent",24y 110d,128 (81-0-47 63.28%),147 (1.15),←,
21,"Jones, Corey",21y 187d,18 (8-0-10 44.44%),10 (0.56),←,
34,"King, David",30y 178d,197 (125-0-72 63.45%),111 (0.56),←,
35,"Makepeace, Troy",23y 179d,61 (32-0-29 52.46%),15 (0.25),←,
4,"Martyn, Mick",34y 1d,286 (170-1-115 59.62%),16 (0.06),←,
32,"Morrell, Digby",22y 326d,25 (13-0-12 52.00%),28 (1.12),←,
44,"Motlop, Shannon",24y 14d,51 (29-0-22 56.86%),29 (0.57),←,
20,"Petrie, Drew",19y 321d,18 (8-0-10 44.44%),9 (0.50),←,
17,"Porter, Mark",25y 325d,75 (39-0-36 52.00%),18 (0.24),20 (11-0-9 55.00%),5 (0.25)
3,"Rawlings, Brady",21y 83d,49 (31-0-18 63.27%),19 (0.39),←,
30,"Robbins, Ben",25y 248d,74 (37-2-35 51.35%),16 (0.22),22 (12-0-10 54.55%),2 (0.09)
7,"Simpson, Adam",26y 197d,158 (102-0-56 64.56%),50 (0.32),←,
9,"Sinclair, Jess",24y 6d,82 (28-0-54 34.15%),43 (0.52),32 (15-0-17 46.88%),17 (0.53)
13,"Smith, Dylan",20y 45d,11 (5-0-6 45.45%),1 (0.09),←,
40,"Teague, David",21y 119d,25 (13-0-12 52.00%),4 (0.16),←,
36,"Watt, Shannon",21y 279d,26 (13-0-13 50.00%),4 (0.15),←,
Totals,Totals,25y 60d,2176 (1207-5-964 55.47%),985 (0.45),,
C,"Pagan, Denis",54y 342d,239 (150-0-89 62.76%),,←,
