Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",25y 190d,55 (28-0-27 50.91%),3 (0.05),←,
18,"Cameron, Jeremy",26y 26d,136 (58-3-75 43.75%),351 (2.58),←,
3,"Coniglio, Stephen",25y 133d,124 (58-1-65 47.18%),71 (0.57),←,
35,"Corr, Aidan",24y 345d,76 (34-3-39 46.71%),2 (0.03),←,
16,"Daniels, Brent",20y 49d,13 (9-0-4 69.23%),7 (0.54),←,
24,"de Boer, Matt",29y 48d,174 (100-4-70 58.62%),71 (0.41),36 (22-3-11 65.28%),23 (0.64)
31,"Finlayson, Jeremy",23y 77d,21 (10-2-9 52.38%),15 (0.71),←,
4,"Greene, Toby",25y 214d,128 (55-1-72 43.36%),143 (1.12),←,
19,"Haynes, Nick",26y 344d,110 (53-3-54 49.55%),9 (0.08),←,
27,"Himmelberg, Harry",22y 354d,46 (30-1-15 66.30%),43 (0.93),←,
2,"Hopper, Jacob",22y 80d,50 (32-1-17 65.00%),21 (0.42),←,
22,"Kelly, Josh",24y 74d,104 (59-2-43 57.69%),65 (0.63),←,
40,"Kennedy, Adam",26y 289d,98 (36-0-62 36.73%),8 (0.08),←,
38,"Lloyd, Daniel",27y 68d,27 (15-3-9 61.11%),22 (0.81),←,
41,"Mumford, Shane",32y 296d,176 (113-4-59 65.34%),52 (0.30),76 (44-2-30 59.21%),13 (0.17)
50,"Reid, Sam",29y 171d,70 (39-3-28 57.86%),27 (0.39),60 (33-3-24 57.50%),26 (0.43)
23,"Shaw, Heath",33y 151d,288 (176-5-107 61.98%),39 (0.14),115 (66-3-46 58.70%),2 (0.02)
14,"Taranto, Tim",21y 89d,43 (27-1-15 63.95%),18 (0.42),←,
15,"Taylor, Sam",19y 357d,14 (11-0-3 78.57%),,←,
20,"Tomlinson, Adam",25y 260d,121 (50-3-68 42.56%),31 (0.26),←,
6,"Whitfield, Lachie",24y 283d,120 (56-3-61 47.92%),51 (0.43),←,
29,"Williams, Zac",24y 219d,84 (44-0-40 52.38%),21 (0.25),←,
Totals,Totals,25y 204d,2078 (1093-43-942 52.60%),1070 (0.51),,
C,"Cameron, Leon",46y 237d,123 (67-3-53 55.69%),,←,
