Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,1,3,13,,1.0,,2.0,2.0,,2.0,3.0,2.0,1.0,,5.0,8.0,,,2.0,,,76.0
16,"Brown, Leigh",4,3,8,12,1,,,2.0,,1.0,2.0,,1.0,,,7.0,5.0,1.0,,3.0,,2.0,95.0
43,"Campbell, Matt",2,,4,6,,,,,,1.0,,1.0,,,,1.0,5.0,,,3.0,2.0,,67.0
27,"Edwards, Aaron",6,3,1,7,2,1.0,,,,1.0,,,1.0,,,3.0,4.0,1.0,2.0,1.0,,,65.0
24,"Firrito, Michael",8,4,8,16,,,,2.0,6.0,,,3.0,,2.0,,3.0,13.0,,,8.0,,,100.0
6,"Grant, Shannon",10,5,3,13,1,2.0,,,,4.0,,,1.0,,,4.0,9.0,2.0,2.0,2.0,,,83.0
31,"Hale, David",5,1,3,8,,1.0,12.0,5.0,,1.0,2.0,,1.0,,,5.0,2.0,,1.0,2.0,,,65.0
4,"Harris, Daniel",5,2,18,23,,,,4.0,3.0,1.0,6.0,2.0,1.0,1.0,,11.0,12.0,,,4.0,,,57.0
29,"Harvey, Brent",16,8,17,33,,1.0,,3.0,2.0,3.0,2.0,2.0,,,,10.0,22.0,,2.0,,2.0,1.0,90.0
21,"Jones, Corey",9,4,8,17,1,,,4.0,,4.0,1.0,1.0,2.0,,,10.0,7.0,1.0,,,,,86.0
25,"Lower, Ed",4,2,12,16,,,,4.0,,3.0,,1.0,,,,4.0,11.0,,,6.0,,,86.0
1,"McIntosh, Hamish",11,7,10,21,,,23.0,1.0,2.0,4.0,1.0,2.0,,1.0,,5.0,15.0,1.0,,2.0,1.0,,83.0
20,"Petrie, Drew",7,6,2,9,,,,2.0,5.0,1.0,,1.0,1.0,,,2.0,7.0,1.0,,10.0,,1.0,88.0
30,"Pratt, Daniel",8,,6,14,,,1.0,1.0,4.0,,1.0,1.0,,,,5.0,6.0,,,3.0,1.0,,89.0
3,"Rawlings, Brady",7,1,6,13,,,,2.0,1.0,1.0,1.0,4.0,,3.0,,7.0,6.0,,,1.0,,,74.0
32,"Sansbury, Eddie",6,3,6,12,,1.0,,,,4.0,,2.0,,1.0,,3.0,9.0,,1.0,,,,96.0
7,"Simpson, Adam",19,6,11,30,,,3.0,6.0,1.0,5.0,5.0,,1.0,,,9.0,21.0,1.0,,3.0,,,85.0
9,"Sinclair, Jess",15,7,9,24,,,,1.0,3.0,5.0,2.0,2.0,1.0,,,7.0,18.0,,,2.0,,,83.0
10,"Smith, Jesse",6,3,13,19,,,,3.0,1.0,3.0,4.0,4.0,,1.0,,11.0,9.0,,,3.0,,,81.0
19,"Swallow, Andrew",9,2,10,19,,,,9.0,,4.0,3.0,,1.0,,,7.0,12.0,1.0,,1.0,,,75.0
12,"Thomas, Lindsay",7,1,2,9,2,1.0,,4.0,,3.0,,2.0,,,1.0,4.0,5.0,1.0,1.0,2.0,3.0,,89.0
36,"Watt, Shannon",7,4,8,15,,,,2.0,4.0,1.0,,4.0,1.0,2.0,,9.0,6.0,1.0,,2.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,73,168,349,7,12.0,39.0,57.0,34.0,50.0,32.0,35.0,14.0,12.0,1.0,132.0,212.0,11.0,9.0,60.0,9.0,4.0,
Opposition,Opposition,221,121,171,392,15,10.0,36.0,54.0,40.0,51.0,33.0,35.0,12.0,14.0,5.0,120.0,269.0,17.0,15.0,49.0,9.0,6.0,
