Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",14,4,6,20,2,1.0,,,4.0,,,8.0,,,,6.0,13.0,,2.0,,,,82.0
21,"Balta, Noah",17,14,2,19,,,,,6.0,4.0,,4.0,,2.0,,6.0,14.0,4.0,,2.0,1.0,,93.0
41,"Banks, Sam",13,3,5,18,,,,4.0,3.0,4.0,2.0,2.0,,,,4.0,14.0,,,2.0,,,75.0
29,"Bolton, Shai",11,3,8,19,1,2.0,,5.0,1.0,3.0,4.0,7.0,,2.0,,6.0,13.0,1.0,2.0,2.0,1.0,1.0,92.0
35,"Broad, Nathan",17,12,4,21,,,,1.0,6.0,1.0,,6.0,1.0,3.0,,7.0,16.0,3.0,,6.0,3.0,1.0,89.0
9,"Cotchin, Trent",10,2,8,18,,2.0,,2.0,,2.0,3.0,5.0,,,,7.0,11.0,,2.0,1.0,,2.0,70.0
26 ↑,"Coulthard, Matthew",4,1,3,7,,,,2.0,,2.0,1.0,,1.0,,,2.0,6.0,,,,2.0,1.0,30.0
34,"Graham, Jack",15,3,6,21,1,1.0,,8.0,,5.0,5.0,3.0,2.0,,,10.0,12.0,,2.0,2.0,2.0,3.0,87.0
2,"Grimes, Dylan",6,3,1,7,,,,2.0,3.0,,,3.0,,1.0,,3.0,5.0,1.0,,6.0,,,80.0
22,"Hopper, Jacob",8,6,10,18,1,,,5.0,1.0,3.0,3.0,2.0,1.0,,,6.0,12.0,,1.0,,,,77.0
31,"Mansell, Rhyan",7,4,3,10,,1.0,,2.0,,3.0,,,1.0,,,4.0,6.0,,1.0,,,,64.0
4,"Martin, Dustin",15,7,9,24,2,,,,,1.0,2.0,3.0,1.0,,,10.0,14.0,2.0,2.0,,1.0,,91.0
33,"McIntosh, Kamdyn",11,8,4,15,1,,,3.0,,2.0,1.0,4.0,,1.0,,5.0,9.0,1.0,1.0,2.0,,,83.0
46,"Miller, Ben",2,2,3,5,1,,5.0,1.0,,,,,,,,4.0,1.0,2.0,2.0,3.0,,1.0,70.0
50,"Pickett, Marlion",2,1,5,7,,,1.0,5.0,,1.0,1.0,3.0,1.0,2.0,,5.0,2.0,,,1.0,,,83.0
3,"Prestia, Dion",14,4,14,28,,1.0,,7.0,3.0,5.0,4.0,,,,,8.0,20.0,,,2.0,,,77.0
8,"Riewoldt, Jack",9,6,3,12,1,3.0,,,,3.0,1.0,3.0,1.0,2.0,,7.0,6.0,2.0,4.0,4.0,,1.0,83.0
17,"Rioli, Daniel",6,4,14,20,,,,6.0,1.0,2.0,,3.0,1.0,,,9.0,10.0,1.0,,1.0,3.0,,81.0
5,"Ross, Jack",13,7,14,27,,,,4.0,5.0,2.0,4.0,3.0,1.0,,,9.0,18.0,1.0,,1.0,1.0,,84.0
20,"Soldo, Ivan",4,3,8,12,1,,33.0,6.0,,3.0,3.0,2.0,3.0,,,5.0,7.0,,1.0,,,,78.0
14,"Taranto, Tim",14,5,9,23,3,,,8.0,2.0,2.0,3.0,13.0,,3.0,3.0,11.0,13.0,,4.0,,,1.0,81.0
1,"Vlastuin, Nick",14,9,6,20,,,,1.0,2.0,3.0,,2.0,,,,5.0,13.0,2.0,,1.0,,,89.0
45 ↓,"Young, Tylar",6,4,1,7,,,,1.0,3.0,,,,,,,3.0,5.0,1.0,,7.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,115,146,378,14,12.0,39.0,73.0,40.0,51.0,37.0,76.0,14.0,16.0,3.0,142.0,240.0,21.0,24.0,43.0,14.0,11.0,
Opposition,Opposition,198,89,161,359,15,5.0,42.0,52.0,35.0,55.0,40.0,67.0,16.0,14.0,3.0,128.0,224.0,11.0,10.0,32.0,17.0,8.0,
