Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 245d,134 (74-3-57 56.34%),109 (0.81),←,
5,"Buckley, Nathan",21y 306d,29 (9-0-20 31.03%),26 (0.90),9 (5-0-4 55.56%),5 (0.56)
24,"Butcher, Kent",20y 204d,12 (6-0-6 50.00%),1 (0.08),←,
15,"Hassall, Jon",20y 287d,9 (5-0-4 55.56%),1 (0.11),←,
11,"Houlihan, Damian",18y 302d,4 (2-0-2 50.00%),5 (1.25),←,
51,"James, Aaron",17y 209d,1 (1-0-0 100.00%),,←,
8,"James, Brett",21y 164d,6 (3-0-3 50.00%),6 (1.00),←,
23,"Kelly, Craig",27y 346d,83 (51-2-30 62.65%),42 (0.51),←,
44,"Kerrison, Shane",29y 61d,122 (73-2-47 60.66%),14 (0.11),←,
12,"McCartney, Jason",20y 75d,28 (15-0-13 53.57%),10 (0.36),←,
34,"McGuane, Mick",26y 150d,120 (74-2-44 62.50%),99 (0.82),←,
1,"Monkhorst, Damian",24y 280d,105 (66-2-37 63.81%),20 (0.19),←,
18,"Plain, Bradley",24y 245d,53 (35-0-18 66.04%),95 (1.79),7 (3-0-4 42.86%),6 (0.86)
13,"Richardson, Alan",29y 11d,81 (48-2-31 60.49%),10 (0.12),←,
36,"Rocca, Saverio",20y 189d,39 (24-0-15 61.54%),131 (3.36),←,
29,"Russell, Scott",24y 21d,96 (60-2-34 63.54%),66 (0.69),←,
41,"Ryan, Stephen",23y 326d,49 (15-0-34 30.61%),43 (0.88),6 (3-0-3 50.00%),4 (0.67)
27,"Staritski, Justin",23y 322d,26 (13-0-13 50.00%),4 (0.15),1 (1-0-0 100.00%),
14,"Watson, Shane",20y 100d,39 (22-0-17 56.41%),37 (0.95),←,
10,"Williams, Paul",21y 55d,61 (36-0-25 59.02%),64 (1.05),←,
19,"Wright, Graham",25y 356d,121 (80-2-39 66.94%),90 (0.74),←,
Totals,Totals,23y 116d,1218 (712-17-489 58.46%),873 (0.72),,
C,"Matthews, Leigh",42y 88d,188 (110-3-75 59.31%),,←,
