St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",19y 351d,8 (3-0-5 37.50%),6 (0.75),←,
14,"Ball, Luke",24y 7d,114 (67-0-47 58.77%),53 (0.46),←,
22,"Birss, Shane",25y 82d,68 (25-3-40 38.97%),32 (0.47),17 (8-1-8 50.00%),12 (0.71)
27,"Blake, Jason",27y 78d,121 (58-2-61 48.76%),28 (0.23),←,
26,"Dal Santo, Nick",24y 100d,130 (70-2-58 54.62%),66 (0.51),←,
24,"Dempster, Sean",24y 133d,61 (38-0-23 62.30%),10 (0.16),7 (3-0-4 42.86%),2 (0.29)
21,"Ferguson, Matthew",23y 244d,11 (8-0-3 72.73%),,←,
25,"Fisher, Sam",25y 327d,81 (48-1-32 59.88%),5 (0.06),←,
15,"Gardiner, Michael",28y 332d,135 (70-2-63 52.59%),87 (0.64),6 (4-0-2 66.67%),
42,"Geary, Jarryn",19y 344d,5 (3-0-2 60.00%),,←,
18,"Goddard, Brendon",23y 12d,98 (58-0-40 59.18%),31 (0.32),←,
1,"Gram, Jason",24y 35d,62 (34-1-27 55.65%),24 (0.39),60 (33-1-26 55.83%),24 (0.40)
35,"Harvey, Robert",36y 285d,369 (185-4-180 50.68%),211 (0.57),←,
7,"Hayes, Lenny",28y 139d,178 (78-3-97 44.66%),63 (0.35),←,
8,"Hudghton, Max",31y 273d,213 (96-3-114 45.77%),14 (0.07),←,
38,"Jones, Clinton",24y 120d,11 (7-1-3 68.18%),2 (0.18),←,
2,"King, Steven",29y 192d,201 (103-2-96 51.74%),78 (0.39),8 (4-0-4 50.00%),3 (0.38)
23,"Koschitzke, Justin",25y 255d,107 (52-1-54 49.07%),112 (1.05),←,
44,"Milne, Stephen",28y 85d,151 (72-2-77 48.34%),296 (1.96),←,
11,"Montagna, Leigh",24y 212d,83 (48-1-34 58.43%),55 (0.66),←,
12,"Riewoldt, Nick",25y 228d,143 (71-2-70 50.35%),273 (1.91),←,
13,"Schneider, Adam",24y 20d,105 (64-1-40 61.43%),109 (1.04),7 (4-0-3 57.14%),10 (1.43)
Totals,Totals,25y 325d,2455 (1258-31-1166 51.24%),1555 (0.63),,
C,"Lyon, Ross",41y 206d,32 (16-1-15 51.56%),,←,
