Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 281d,99 (40-1-58 40.91%),31 (0.31),24 (11-0-13 45.83%),2 (0.08)
11,"Aish, James",25y 249d,115 (47-0-68 40.87%),24 (0.21),33 (14-0-19 42.42%),1 (0.03)
41,"Banfield, Bailey",23y 139d,34 (12-0-22 35.29%),12 (0.35),←,
8,"Brayshaw, Andrew",21y 249d,72 (29-0-43 40.28%),20 (0.28),←,
5,"Cerra, Adam",21y 281d,72 (30-0-42 41.67%),13 (0.18),←,
33,"Colyer, Travis",29y 325d,123 (58-1-64 47.56%),72 (0.59),36 (15-0-21 41.67%),18 (0.50)
4,"Darcy, Sean",23y 33d,57 (22-0-35 38.60%),21 (0.37),←,
7,"Fyfe, Nat",29y 300d,201 (105-1-95 52.49%),164 (0.82),←,
23,"Henry, Liam",19y 321d,15 (5-0-10 33.33%),9 (0.60),←,
15,"Hughes, Ethan",26y 220d,75 (29-0-46 38.67%),4 (0.05),←,
37,"Lobb, Rory",28y 156d,119 (62-2-55 52.94%),107 (0.90),45 (20-0-25 44.44%),43 (0.96)
2,"Logue, Griffin",23y 93d,39 (14-0-25 35.90%),1 (0.03),←,
16,"Mundy, David",35y 360d,349 (175-1-173 50.29%),154 (0.44),←,
25,"Pearce, Alex",26y 36d,59 (25-0-34 42.37%),3 (0.05),←,
13,"Ryan, Luke",25y 159d,80 (33-0-47 41.25%),3 (0.04),←,
28,"Schultz, Lachie",23y 227d,40 (16-0-24 40.00%),33 (0.82),←,
3,"Serong, Caleb",20y 156d,31 (15-0-16 48.39%),7 (0.23),←,
39,"Switkowski, Sam",24y 237d,30 (12-0-18 40.00%),15 (0.50),←,
35,"Treacy, Josh",18y 345d,11 (7-0-4 63.64%),10 (0.91),←,
18,"Tucker, Darcy",24y 173d,89 (28-0-61 31.46%),33 (0.37),←,
31,"Walker, Brandon",18y 271d,5 (3-0-2 60.00%),,←,
10,"Walters, Michael",30y 189d,180 (87-1-92 48.61%),290 (1.61),←,
14,"Wilson, Nathan",28y 189d,146 (69-2-75 47.95%),18 (0.12),69 (29-0-40 42.03%),2 (0.03)
Totals,Totals,25y 26d,2041 (923-9-1109 45.22%),1044 (0.51),,
C,"Longmuir, Justin",40y 175d,34 (15-0-19 44.12%),,←,
