St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",8,3,7,15,1,,2.0,4.0,1.0,2.0,,1.0,,,,2.0,13.0,,1.0,,,1.0,82.0
20,"Armitage, David",6,4,12,18,,,,7.0,1.0,3.0,5.0,1.0,,,,9.0,11.0,,,1.0,,1.0,82.0
27,"Bruce, Josh",7,7,4,11,,1.0,,4.0,,3.0,,4.0,1.0,3.0,,4.0,7.0,2.0,1.0,2.0,,1.0,90.0
21,"Delaney, Luke",,3,4,4,,,,,,,,1.0,,1.0,,,4.0,,,6.0,,,94.0
7,"Dunstan, Luke",4,2,14,18,,2.0,,5.0,,3.0,5.0,3.0,2.0,3.0,,11.0,9.0,,1.0,1.0,,1.0,73.0
14,"Geary, Jarryn",11,4,3,14,,,,5.0,3.0,,,4.0,,1.0,,2.0,13.0,,,2.0,,,89.0
19,"Gilbert, Sam",6,1,11,17,,,,2.0,3.0,4.0,,6.0,,4.0,,5.0,11.0,1.0,,6.0,,,87.0
22,"Gresham, Jade",8,3,4,12,2,,,2.0,,4.0,,4.0,1.0,,,5.0,7.0,,1.0,,1.0,,78.0
1,"Hickey, Tom",9,3,7,16,1,,32.0,4.0,3.0,3.0,7.0,3.0,2.0,,,12.0,4.0,2.0,1.0,5.0,,2.0,91.0
9,"Lee, Tom",2,1,,2,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,2.0,,,47.0
28,"Membrey, Tim",11,10,6,17,5,1.0,,2.0,,4.0,,1.0,,,2.0,6.0,10.0,1.0,5.0,,,,88.0
41,"Minchington, Darren",8,4,8,16,,,,2.0,1.0,2.0,5.0,3.0,2.0,,,7.0,9.0,1.0,,,,,73.0
11,"Montagna, Leigh",19,4,7,26,1,,,4.0,3.0,8.0,5.0,2.0,2.0,,,9.0,17.0,,,,3.0,1.0,90.0
16,"Newnes, Jack",15,5,10,25,1,,1.0,4.0,2.0,5.0,3.0,6.0,,,,8.0,17.0,,,3.0,1.0,,91.0
42,"Pierce, Lewis",2,1,4,6,1,,10.0,1.0,1.0,,1.0,3.0,1.0,2.0,,3.0,3.0,1.0,,2.0,,,50.0
17,"Roberton, Dylan",13,8,4,17,,,,2.0,5.0,1.0,,1.0,,,,3.0,14.0,,1.0,7.0,,,84.0
6,"Ross, Sebastian",16,4,17,33,1,,2.0,,1.0,4.0,4.0,3.0,,,1.0,8.0,25.0,,,,3.0,1.0,82.0
5,"Savage, Shane",12,5,7,19,,,,2.0,2.0,1.0,,2.0,,1.0,,6.0,12.0,,,5.0,,,90.0
3,"Steven, Jack",19,3,6,25,3,1.0,,9.0,1.0,10.0,5.0,1.0,2.0,1.0,3.0,8.0,17.0,,1.0,,,6.0,86.0
29,"Webster, Jimmy",13,4,10,23,,,,2.0,3.0,4.0,,4.0,1.0,1.0,,7.0,15.0,1.0,,1.0,2.0,,86.0
44,"Weller, Maverick",8,3,6,14,1,2.0,,4.0,3.0,2.0,2.0,3.0,1.0,1.0,,7.0,7.0,,,2.0,,,89.0
34,"Wright, Nathan",1,,4,5,,,,4.0,,,1.0,1.0,,1.0,,3.0,3.0,,,1.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,82,155,353,17,8.0,47.0,70.0,34.0,63.0,43.0,58.0,15.0,19.0,6.0,126.0,229.0,10.0,12.0,46.0,10.0,14.0,
Opposition,Opposition,222,108,194,416,12,6.0,35.0,43.0,43.0,48.0,39.0,51.0,19.0,15.0,,127.0,281.0,7.0,14.0,41.0,6.0,9.0,
