Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
8,"Anderson, Dean",22y 256d,24 (21-0-3 87.50%),23 (0.96),←,
7,"Ayres, Gary",29y 198d,197 (149-1-47 75.89%),41 (0.21),←,
23,"Brereton, Dermott",25y 238d,151 (116-1-34 77.15%),335 (2.22),←,
11,"Buckenara, Gary",31y 285d,152 (118-1-33 77.96%),293 (1.93),←,
4,"Collins, Andrew",24y 354d,56 (46-0-10 82.14%),13 (0.23),←,
3,"Condon, Anthony",22y 129d,32 (26-0-6 81.25%),11 (0.34),←,
14,"Dear, Greg",26y 362d,100 (82-0-18 82.00%),17 (0.17),←,
13,"Dear, Paul",23y 107d,17 (13-0-4 76.47%),8 (0.47),←,
19,"Dunstall, Jason",25y 243d,112 (92-0-20 82.14%),496 (4.43),←,
16,"Gowers, Andrew",21y 3d,13 (11-0-2 84.62%),2 (0.15),←,
33,"Hudson, Paul",19y 268d,1 (1-0-0 100.00%),,←,
1,"Jencke, Ray",24y 20d,56 (43-0-13 76.79%),12 (0.21),←,
34,"Kennedy, John",30y 143d,222 (155-1-66 70.05%),192 (0.86),←,
12,"Lawrence, Stephen",20y 357d,7 (6-0-1 85.71%),5 (0.71),←,
15,"Morris, Russell",27y 317d,86 (66-1-19 77.33%),49 (0.57),←,
35,"Morrissey, James",25y 192d,44 (37-0-7 84.09%),40 (0.91),←,
44,"Platten, John",27y 28d,96 (78-0-18 81.25%),102 (1.06),←,
18,"Pritchard, Darrin",24y 24d,59 (49-0-10 83.05%),26 (0.44),←,
30,"Schwab, Peter",29y 204d,159 (121-1-37 76.42%),36 (0.23),←,
17,"Tuck, Michael",36y 294d,386 (273-1-112 70.85%),314 (0.81),←,
Totals,Totals,26y 0d,1970 (1503-7-460 76.29%),2015 (1.02),,
C,"Jeans, Allan",56y 205d,534 (340-2-192 63.86%),,201 (147-1-53 73.38%),
