Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",21y 188d,12 (7-1-4 62.50%),8 (0.67),←,
8,"Bewick, Darren",25y 267d,101 (60-1-40 59.90%),160 (1.58),←,
6,"Daniher, Anthony",30y 114d,219 (116-1-102 53.20%),79 (0.36),104 (67-1-36 64.90%),17 (0.16)
38,"Denham, Sean",24y 16d,59 (31-1-27 53.39%),25 (0.42),15 (7-1-7 50.00%),4 (0.27)
31,"Fletcher, Dustin",18y 8d,4 (3-1-0 87.50%),,←,
28,"Flood, David",24y 82d,43 (26-0-17 60.47%),28 (0.65),←,
29,"Grenvold, David",27y 70d,53 (35-1-17 66.98%),9 (0.17),←,
1,"Harvey, Mark",27y 338d,142 (94-1-47 66.55%),161 (1.13),←,
11,"Hills, Paul",20y 237d,38 (20-1-17 53.95%),8 (0.21),←,
5,"Hird, James",20y 100d,11 (5-1-5 50.00%),21 (1.91),←,
9,"Kickett, Derek",30y 221d,73 (40-1-32 55.48%),75 (1.03),61 (35-1-25 58.20%),63 (1.03)
2,"Mercuri, Mark",19y 83d,10 (5-1-4 55.00%),7 (0.70),←,
24,"Misiti, Joe",18y 187d,9 (4-1-4 50.00%),4 (0.44),←,
10,"ODonnell, Gary",28y 3d,120 (73-1-46 61.25%),42 (0.35),←,
47,"Olarenshaw, Ricky",20y 103d,4 (3-0-1 75.00%),2 (0.50),←,
19,"Somerville, Peter",24y 311d,51 (30-0-21 58.82%),45 (0.88),←,
12,"Symons, Michael",21y 241d,7 (5-0-2 71.43%),5 (0.71),←,
26,"Thompson, Mark",29y 177d,155 (99-2-54 64.52%),47 (0.30),←,
4,"Wanganeen, Gavin",19y 331d,46 (23-1-22 51.09%),25 (0.54),←,
32,"Watson, Tim",31y 306d,283 (176-3-104 62.72%),307 (1.08),←,
Totals,Totals,24y 78d,1440 (855-19-566 59.38%),1058 (0.73),,
C,"Sheedy, Kevin",45y 142d,290 (188-2-100 65.17%),,←,
