North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",5,3,11,16,,,,2.0,,2.0,1.0,,,,,5.0,12.0,,,1.0,,1.0,50.0
18,"Atley, Shaun",13,4,16,29,,1.0,,3.0,2.0,5.0,,1.0,,,,9.0,20.0,1.0,,1.0,4.0,,81.0
50,"Brown, Ben",11,6,3,14,10,1.0,,1.0,,,,1.0,3.0,,3.0,6.0,8.0,,6.0,3.0,,,100.0
10,"Cunnington, Ben",9,2,28,37,,,,3.0,,1.0,9.0,2.0,3.0,1.0,,20.0,16.0,,,3.0,,,73.0
14,"Dumont, Trent",10,4,15,25,,1.0,,7.0,1.0,5.0,5.0,3.0,1.0,1.0,,10.0,16.0,,,1.0,,1.0,83.0
24,"Durdin, Sam",4,2,8,12,,,,1.0,,,,4.0,,2.0,,4.0,8.0,1.0,,7.0,,,95.0
6,"Garner, Taylor",8,2,8,16,1,1.0,,,,1.0,1.0,3.0,,1.0,,6.0,10.0,,1.0,2.0,1.0,1.0,73.0
22,"Goldstein, Todd",12,3,22,34,1,,28.0,1.0,,6.0,9.0,2.0,3.0,1.0,2.0,19.0,17.0,,1.0,3.0,,2.0,90.0
4,"Higgins, Shaun",15,7,23,38,1,,,4.0,,9.0,3.0,3.0,1.0,,1.0,8.0,30.0,,,,1.0,3.0,92.0
8,"Hrovat, Nathan",8,5,13,21,,1.0,,,,2.0,1.0,1.0,,,,6.0,15.0,1.0,1.0,,,1.0,74.0
20,"Larkey, Nick",8,7,3,11,5,,2.0,1.0,,,,,2.0,,,5.0,6.0,2.0,4.0,2.0,,,88.0
34,"Macmillan, Jamie",16,7,18,34,,,,,6.0,3.0,,1.0,1.0,,,5.0,27.0,,,2.0,,1.0,86.0
17,"Pittard, Jasper",13,6,16,29,,,,1.0,4.0,3.0,,2.0,1.0,1.0,,7.0,20.0,2.0,,2.0,3.0,1.0,83.0
13,"Polec, Jared",20,6,12,32,1,1.0,,2.0,2.0,3.0,1.0,1.0,,,,3.0,28.0,,,1.0,,1.0,95.0
12,"Simpkin, Jy",15,6,18,33,1,,,5.0,1.0,5.0,6.0,4.0,,2.0,,13.0,19.0,,,2.0,,2.0,82.0
25,"Tarrant, Robbie",5,4,5,10,,,,1.0,,1.0,,3.0,,1.0,,5.0,6.0,2.0,,8.0,,,71.0
26,"Thomas, Tarryn",5,2,6,11,,1.0,,4.0,,2.0,2.0,2.0,,,,6.0,6.0,1.0,1.0,1.0,,,73.0
16,"Thompson, Scott",14,4,10,24,,,,,10.0,,1.0,2.0,1.0,1.0,,8.0,15.0,1.0,,8.0,,,92.0
28,"Turner, Kayne",9,5,8,17,,,,3.0,2.0,2.0,1.0,3.0,1.0,,,4.0,14.0,,,1.0,1.0,1.0,75.0
2,"Williams, Marley",8,2,15,23,,,,,2.0,,,3.0,,1.0,,7.0,15.0,,,2.0,,,74.0
7,"Ziebell, Jack",19,5,14,33,1,2.0,,2.0,2.0,8.0,4.0,3.0,4.0,3.0,,14.0,22.0,,2.0,1.0,,2.0,88.0
44,"Zurhaar, Cameron",9,6,6,15,1,1.0,,1.0,1.0,5.0,,5.0,1.0,2.0,,5.0,11.0,2.0,2.0,2.0,3.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,98,278,514,22,12.0,30.0,42.0,33.0,63.0,44.0,49.0,22.0,17.0,6.0,175.0,341.0,13.0,18.0,53.0,13.0,18.0,
Opposition,Opposition,171,57,136,307,8,10.0,35.0,52.0,39.0,41.0,25.0,49.0,17.0,22.0,,124.0,176.0,9.0,8.0,52.0,2.0,6.0,
