Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Collins, Andrew",12,4,7,19,,,,3.0,,,,,1.0,2.0,,,,,,,,,
26,"Cooper, Paul",10,5,6,16,,,,2.0,,,,,,1.0,,,,,,,,,
9,"Crawford, Shane",16,9,12,28,2,,,5.0,,,,,,1.0,,,,,,,,,
13,"Dear, Paul",6,2,8,14,1,,4.0,2.0,,,,,1.0,3.0,,,,,,,,,
19,"Dunstall, Jason",9,6,2,11,3,5.0,,,,,,,1.0,1.0,,,,,,,,,
34,"Graham, Mark",9,2,4,13,,,,1.0,,,,,3.0,,,,,,,,,,
2,"Holland, Nick",11,10,7,18,1,2.0,3.0,1.0,,,,,2.0,1.0,,,,,,,,,
17,"Hudson, Paul",1,,7,8,,,,,,,,,,1.0,,,,,,,,,
11,"Jarman, Darren",5,1,4,9,1,,,2.0,,,,,,1.0,,,,,,,,,
1,"Jencke, Ray",8,4,5,13,,,,1.0,,,,,1.0,,,,,,,,,,
12,"Lawrence, Stephen",5,4,10,15,,,12.0,,,,,,1.0,1.0,,,,,,,,,
28,"McDonald, Alex",17,6,5,22,,,,3.0,,,,,,3.0,,,,,,,,,
8,"Minton-Connell, Simon",8,5,1,9,3,2.0,,,,,,,1.0,1.0,,,,,,,,,
44,"Platten, John",11,4,2,13,,,,2.0,,,,,1.0,,,,,,,,,,
18,"Pritchard, Darrin",2,,2,4,,,,1.0,,,,,,,,,,,,,,,
10,"Robran, Jonathon",2,,4,6,,,,,,,,,,,,,,,,,,,
21,"Stevenson, Shayne",14,3,4,18,2,,,1.0,,,,,,1.0,,,,,,,,,
29,"Tallis, Rayden",15,4,5,20,1,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
25,"Taylor, Jason",11,5,3,14,,,,,,,,,4.0,1.0,,,,,,,,,
30,"Woods, Tony",7,2,8,15,,,,1.0,,,,,,1.0,,,,,,,,,
33,"Young, Matthew",3,1,9,12,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,77,115,297,14,13.0,19.0,28.0,,,,,18.0,23.0,,,,,,,,,
Opposition,Opposition,187,60,96,283,22,12.0,19.0,23.0,,,,,23.0,18.0,6.0,,,,,,,,
