Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",7,5,8,15,1,3.0,1.0,6.0,,2.0,1.0,3.0,3.0,2.0,,5.0,11.0,1.0,1.0,,,1.0,90.0
17,"Blease, Sam",11,6,4,15,2,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,4.0,11.0,1.0,3.0,,4.0,,78.0
14,"Dunn, Lynden",13,6,9,22,,,,4.0,5.0,2.0,,2.0,1.0,1.0,,5.0,12.0,2.0,,6.0,,1.0,93.0
8,"Frawley, James",10,5,7,17,,,,1.0,3.0,,,2.0,1.0,2.0,,4.0,12.0,,,3.0,,,90.0
20,"Garland, Colin",8,3,6,14,,,,5.0,1.0,,,2.0,,2.0,,5.0,9.0,,,5.0,,,91.0
18,"Green, Brad",11,7,3,14,5,2.0,,2.0,,3.0,,,1.0,,,9.0,5.0,4.0,5.0,1.0,1.0,,95.0
16,"Grimes, Jack",10,8,13,23,,,,6.0,3.0,1.0,1.0,2.0,2.0,1.0,,7.0,16.0,1.0,,4.0,1.0,,88.0
5,"Gysberts, Jordan",5,4,4,9,,,,4.0,1.0,1.0,1.0,2.0,,,,2.0,7.0,,,,,,74.0
38,"Howe, Jeremy",14,8,9,23,1,,,2.0,1.0,7.0,,3.0,1.0,,,11.0,12.0,6.0,1.0,,2.0,2.0,79.0
2,"Jones, Nathan",12,2,17,29,,,,5.0,,4.0,7.0,2.0,3.0,2.0,2.0,11.0,18.0,,,3.0,,,83.0
28,"Macdonald, Joel",9,4,9,18,,,,2.0,1.0,2.0,1.0,1.0,,1.0,,5.0,14.0,,,6.0,,,91.0
49 ↑,"Magner, James",4,2,6,10,,,,4.0,,,3.0,2.0,,1.0,,7.0,2.0,,1.0,1.0,,,50.0
25,"McDonald, Tom",15,5,8,23,,,,5.0,4.0,2.0,,2.0,,,,6.0,13.0,,,10.0,4.0,1.0,95.0
22,"Moloney, Brent",13,3,11,24,,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,11.0,12.0,,,,,,80.0
10 ↓,"Morton, Cale",3,,,3,,,,,,2.0,,1.0,,,,2.0,1.0,,,1.0,,,32.0
27,"Rivers, Jared",4,5,4,8,1,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,4.0,4.0,2.0,2.0,4.0,,1.0,97.0
30,"Sellar, James",8,5,3,11,1,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,9.0,,2.0,2.0,,,91.0
42,"Spencer, Jake",3,5,6,9,1,,21.0,3.0,,1.0,1.0,1.0,,,,4.0,5.0,1.0,,2.0,,,80.0
19,"Strauss, James",6,2,7,13,,1.0,,2.0,5.0,2.0,,2.0,,2.0,,6.0,7.0,,,1.0,1.0,1.0,82.0
12,"Sylvia, Colin",12,6,12,24,2,,2.0,3.0,2.0,3.0,2.0,,,,,7.0,17.0,1.0,1.0,,1.0,,81.0
35,"Tapscott, Luke",14,9,4,18,1,,,3.0,1.0,5.0,,4.0,3.0,,,6.0,13.0,1.0,2.0,,,1.0,74.0
9,"Trengove, Jack",9,7,8,17,1,,1.0,5.0,2.0,3.0,1.0,1.0,,1.0,,4.0,13.0,1.0,1.0,,2.0,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,107,158,359,16,12.0,32.0,66.0,32.0,46.0,26.0,37.0,19.0,18.0,2.0,127.0,223.0,21.0,19.0,49.0,16.0,8.0,
Opposition,Opposition,183,79,154,337,9,12.0,35.0,51.0,24.0,48.0,38.0,43.0,18.0,19.0,4.0,145.0,189.0,17.0,13.0,30.0,25.0,8.0,
