North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
4,"Anthony, Liam",24y 358d,48 (23-1-24 48.96%),25 (0.52),←,
18,"Atley, Shaun",19y 354d,38 (21-0-17 55.26%),5 (0.13),←,
3,"Bastinac, Ryan",21y 71d,56 (32-0-24 57.14%),22 (0.39),←,
33,"Campbell, Matt",25y 224d,81 (45-1-35 56.17%),76 (0.94),←,
10,"Cunnington, Ben",21y 63d,53 (28-0-25 52.83%),14 (0.26),←,
15,"Delaney, Luke",23y 69d,21 (11-0-10 52.38%),1 (0.05),←,
11,"Firrito, Michael",28y 279d,192 (96-2-94 50.52%),28 (0.15),←,
32,"Garlett, Cruize",23y 179d,32 (16-0-16 50.00%),9 (0.28),←,
43,"Gibson, Sam",26y 97d,12 (10-0-2 83.33%),6 (0.50),←,
22,"Goldstein, Todd",24y 62d,78 (41-1-36 53.21%),36 (0.46),←,
6,"Hansen, Lachlan",24y 15d,78 (39-1-38 50.64%),68 (0.87),←,
23,"Harper, Kieran",20y 78d,36 (22-0-14 61.11%),37 (1.03),←,
29,"Harvey, Brent",34y 110d,345 (187-3-155 54.64%),407 (1.18),←,
34,"Macmillan, Jamie",20y 344d,35 (22-0-13 62.86%),14 (0.40),←,
42,"McMahon, Scott",26y 91d,105 (55-1-49 52.86%),27 (0.26),←,
41,"Mullett, Aaron",20y 191d,9 (6-0-3 66.67%),2 (0.22),←,
20,"Petrie, Drew",29y 322d,221 (107-3-111 49.10%),260 (1.18),←,
9,"Swallow, Andrew",25y 91d,128 (61-1-66 48.05%),65 (0.51),←,
25,"Tarrant, Robbie",23y 129d,24 (13-0-11 54.17%),24 (1.00),←,
12,"Thomas, Lindsay",24y 186d,109 (51-2-56 47.71%),151 (1.39),←,
16,"Thompson, Scott",26y 115d,92 (41-2-49 45.65%),3 (0.03),←,
7,"Ziebell, Jack",21y 186d,61 (29-0-32 47.54%),19 (0.31),←,
Totals,Totals,24y 131d,1854 (956-18-880 51.56%),1299 (0.70),,
C,"Scott, Brad",36y 121d,66 (35-0-31 53.03%),,←,
