Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",19y 124d,6 (3-0-3 50.00%),3 (0.50),←,
12,"Cook, James",23y 158d,34 (20-0-14 58.82%),47 (1.38),9 (4-0-5 44.44%),12 (1.33)
16,"Croft, Matthew",24y 108d,53 (29-2-22 56.60%),28 (0.53),←,
14,"Darcy, Luke",21y 337d,36 (14-1-21 40.28%),30 (0.83),←,
21,"Dent, Matthew",25y 148d,57 (10-0-47 17.54%),11 (0.19),10 (6-0-4 60.00%),2 (0.20)
28,"Dimattina, Paul",22y 204d,21 (11-0-10 52.38%),9 (0.43),←,
32,"Ellis, Craig",22y 10d,34 (16-0-18 47.06%),,←,
3,"Grant, Chris",24y 183d,155 (78-3-74 51.29%),289 (1.86),←,
9,"Hudson, Paul",26y 329d,145 (87-0-58 60.00%),278 (1.92),11 (7-0-4 63.64%),14 (1.27)
6,"Johnson, Brad",20y 331d,64 (27-2-35 43.75%),38 (0.59),←,
4,"Kellett, Nigel",27y 178d,101 (48-2-51 48.51%),41 (0.41),←,
2,"Kolyniuk, Steven",26y 344d,132 (66-1-65 50.38%),138 (1.05),←,
35,"Kretiuk, Steven",24y 345d,65 (34-1-30 53.08%),9 (0.14),←,
39,"Liberatore, Tony",31y 123d,185 (96-3-86 52.70%),88 (0.48),←,
1,"Minton-Connell, Simon",28y 49d,99 (28-0-71 28.28%),291 (2.94),12 (8-0-4 66.67%),39 (3.25)
36,"Romero, Jose",25y 317d,138 (70-1-67 51.09%),122 (0.88),49 (21-1-27 43.88%),24 (0.49)
38,"Sir, Sedat",22y 100d,23 (8-1-14 36.96%),,←,
5,"Smith, Rohan",24y 14d,87 (43-2-42 50.57%),49 (0.56),←,
8,"Southern, Daniel",22y 164d,54 (25-1-28 47.22%),9 (0.17),←,
7,"West, Scott",22y 212d,90 (43-1-46 48.33%),38 (0.42),←,
15,"Wynd, Scott",27y 140d,158 (76-3-79 49.05%),25 (0.16),←,
Totals,Totals,24y 187d,1737 (832-24-881 47.90%),1543 (0.89),,
C,"Wallace, Terry",38y 183d,22 (11-0-11 50.00%),,←,
