Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 129d,37 (22-1-14 60.81%),31 (0.84),←,
18,"Cameron, Leon",26y 290d,165 (89-3-73 54.85%),68 (0.41),←,
43,"Contessa, Adam",22y 172d,13 (9-1-3 73.08%),4 (0.31),←,
16,"Croft, Matthew",26y 113d,98 (57-3-38 59.69%),45 (0.46),←,
11,"Curley, Todd",26y 156d,67 (34-2-31 52.24%),32 (0.48),64 (32-2-30 51.56%),31 (0.48)
14,"Darcy, Luke",23y 342d,83 (44-2-37 54.22%),55 (0.66),←,
21,"Dent, Matthew",27y 153d,98 (38-1-59 39.29%),18 (0.18),51 (34-1-16 67.65%),9 (0.18)
28,"Dimattina, Paul",24y 209d,57 (34-1-22 60.53%),22 (0.39),←,
32,"Ellis, Craig",24y 15d,66 (35-1-30 53.79%),4 (0.06),←,
4,"Garlick, Simon",24y 70d,80 (47-1-32 59.38%),43 (0.54),36 (23-1-12 65.28%),16 (0.44)
3,"Grant, Chris",26y 188d,201 (107-4-90 54.23%),368 (1.83),←,
25,"Hunter, Kingsley",24y 23d,42 (15-0-27 35.71%),86 (2.05),1 (1-0-0 100.00%),
6,"Johnson, Brad",22y 336d,112 (57-3-52 52.23%),91 (0.81),←,
13,"Mahoney, Josh",21y 231d,26 (9-0-17 34.62%),8 (0.31),7 (3-0-4 42.86%),
10,"Montgomery, Brett",26y 18d,48 (32-1-15 67.71%),45 (0.94),←,
24,"Plunkett, Jim",20y 328d,1 (1-0-0 100.00%),,←,
29,"Powell, Stephen",22y 285d,18 (11-1-6 63.89%),13 (0.72),←,
30,"Robbins, Matthew",22y 42d,13 (9-1-3 73.08%),1 (0.08),6 (5-1-0 91.67%),1 (0.17)
5,"Smith, Rohan",26y 19d,135 (73-3-59 55.19%),109 (0.81),←,
7,"West, Scott",24y 217d,138 (73-2-63 53.62%),53 (0.38),←,
1,"Winmar, Nicky",33y 267d,241 (112-2-127 46.89%),303 (1.26),11 (6-1-4 59.09%),20 (1.82)
15,"Wynd, Scott",29y 145d,204 (105-4-95 52.45%),29 (0.14),←,
Totals,Totals,24y 336d,1943 (1013-37-893 52.14%),1428 (0.73),,
C,"Wallace, Terry",40y 188d,70 (41-1-28 59.29%),,←,
