St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Brown, Tony",5,5,8,13,,,,,1.0,2.0,1.0,,,,,,,,,,,,
3,"Burke, Nathan",21,5,8,29,1,1.0,,3.0,4.0,9.0,12.0,2.0,2.0,2.0,,,,,,,,,
41,"Campbell, Brad",4,1,2,6,1,,,4.0,1.0,,,,1.0,,,,,,,,,,
42,"Cook, Brett",4,3,1,5,1,1.0,3.0,1.0,,1.0,,2.0,1.0,2.0,,,,,,,,,
10,"Everitt, Peter",9,5,6,15,1,,19.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,,,,,,,,,
35,"Harvey, Robert",11,2,11,22,1,1.0,,1.0,2.0,3.0,3.0,,,1.0,,,,,,,,,
8,"Hudghton, Max",6,4,3,9,,,,2.0,2.0,1.0,,,,,,,,,,,,,
5,"Jones, Austinn",7,2,4,11,2,2.0,,,2.0,3.0,1.0,2.0,2.0,,,,,,,,,,
36,"Knowles, Brett",5,1,4,9,1,,,1.0,1.0,1.0,,,,,,,,,,,,,
23,"Loewe, Stewart",11,7,5,16,4,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
26,"McLaren, Joe",11,4,5,16,1,1.0,1.0,2.0,1.0,5.0,3.0,1.0,,1.0,,,,,,,,,
11,"Mitchell, Gavin",2,2,5,7,1,,,3.0,,1.0,,,,2.0,,,,,,,,,
1,"Peckett, Justin",7,6,6,13,,,,3.0,2.0,4.0,1.0,2.0,,,,,,,,,,,
13,"Sierakowski, David",4,4,15,19,,,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,
19,"Sziller, Steven",9,2,5,14,,1.0,,3.0,2.0,2.0,3.0,,,1.0,,,,,,,,,
29,"Thompson, Andrew",9,2,13,22,1,,,5.0,2.0,1.0,6.0,3.0,3.0,2.0,,,,,,,,,
21,"Thompson, Ben",10,4,2,12,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,
32,"Traianidis, Jason",8,4,4,12,,,,3.0,3.0,,,1.0,,,,,,,,,,,
15,"Wakelin, Darryl",3,1,3,6,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,
12,"Wakelin, Shane",11,5,4,15,,,,3.0,7.0,1.0,,2.0,1.0,2.0,,,,,,,,,
7,"Winmar, Nicky",5,2,3,8,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,5.0,,,,,,,,,
20,"Young, Matthew",14,2,2,16,,,,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,73,119,295,15,14.0,29.0,40.0,39.0,46.0,40.0,23.0,20.0,24.0,,,,,,,,,
Opposition,Opposition,219,91,131,350,19,20.0,44.0,33.0,23.0,65.0,48.0,17.0,24.0,20.0,6.0,,,,,,,,
